"","symbol","chromosome","length","num_transcript","b_cell, Mean_Control","b_cell, Mean_SLE","b_cell, LogFC","b_cell, Pvalue","b_cell, FDR","t_cell, Mean_Control","t_cell, Mean_SLE","t_cell, LogFC","t_cell, Pvalue","t_cell, FDR"
"93653","ST7-AS1","chr7","1889","1",4,1.33333333333333,-1.16446353951584,0.237674219802121,0.630162016019048,0.666666666666667,2,1.34749324351441,0.385089736426232,0.91730617575052
"93654","ST7-AS2","chr7","1049.33333333333","3",2,0.333333333333333,-1.9694058193079,0.337317921426302,0.772720018449936,1.66666666666667,1,-0.606238613082155,0.796795826094193,1
"93655","ST7-OT3","chr7","1024","1",0,0.333333333333333,1.98398753723683,1,1,0.333333333333333,0,-1.89797537102928,1,1
"93659","CGB5","chr19","778","2",0,0,0,1,1,0,0,0,1,1
"93661","CAPZA3","chr12","1078","1",0,0,0,1,1,0,0,0,1,1
"93663","ARHGAP18","chr6","4060.66666666667","3",63.3333333333333,44,-0.21252285787613,0.661090074023383,1,29,44.3333333333333,0.698052875748608,0.40414988134807,0.935672108906911
"93664","CADPS2","chr7","5002.88235294118","17",0,0,0,1,1,0,0.333333333333333,1.8890033815802,1,1
"93953","ACRC","chrX","3047.5","4",70.6666666666667,34,-0.684323946813573,0.112210547509193,0.388806040228872,157.333333333333,30.3333333333333,-2.4894514177147,2.14452700308803e-08,5.51234765172673e-06
"93973","ACTR8","chr3","2803","3",158.333333333333,113.666666666667,-0.155008089245943,0.704194326067979,1,111.333333333333,104,-0.323096997251026,0.436606380593907,0.975347414467485
"93974","ATPIF1","chr1","1027.66666666667","3",84.6666666666667,46.6666666666667,-0.533618460773785,0.252027297554865,0.653574690070963,72.6666666666667,117.666666666667,0.451570840546363,0.356329552941796,0.879614178159866
"93978","CLEC6A","chr12","1613","1",11.3333333333333,0,-6.36210368969506,6.72229443516476e-05,0.00158662511252692,3,1.33333333333333,-1.25247621532079,0.39240947647342,0.92673731056059
"93979","CPA5","chr7","1930","8",0,0.666666666666667,2.75099303086907,0.57851724574037,1,0.333333333333333,0.666666666666667,0.703254280214864,0.999999999999999,1
"93986","FOXP2","chr7","5594.81818181818","11",0.333333333333333,0,-1.74754317386029,0.999999999999996,1,0.333333333333333,0,-1.9462315691922,1,1
"94005","PIGS","chr17","2873","1",163.333333333333,81.3333333333333,-0.666627541940462,0.0999371823133133,0.361757366121547,83.6666666666667,92.6666666666667,-0.0543592518954981,0.902196260491884,1
"94009","SERHL","chr22","1357","1",0.666666666666667,1.33333333333333,1.22191409007297,0.539059328711804,0.999760017355843,0.666666666666667,0.666666666666667,-0.193130550750352,1,1
"94015","TTYH2","chr17","3358.66666666667","3",140.333333333333,13.6666666666667,-3.0126493161931,2.8608422707505e-07,2.06122357043052e-05,46.6666666666667,22,-1.24642680946433,0.0197987164001702,0.168898727296467
"94025","MUC16","chr19","31662","2",47.6666666666667,42.6666666666667,0.202061477776813,0.796474254155792,1,15.3333333333333,17.3333333333333,0.132155040769041,0.888492910859908,1
"94026","POM121L2","chr6","3170","1",0,0.333333333333333,2.03417027951854,1,1,0,0,0,1,1
"94027","CGB7","chr19","1480","4",0.333333333333333,0,-1.77056267115596,1,1,0,0,0,1,1
"94030","LRRC4B","chr19","3092.33333333333","3",0.333333333333333,0.666666666666667,1.08626839149466,1,1,0.333333333333333,0,-1.94622630471947,0.999999999999997,1
"94031","HTRA3","chr4","2294","2",0,0.333333333333333,2.03415914740796,1,1,0,0.333333333333333,1.89413752565429,0.999999999999998,1
"94032","CAMK2N2","chr3","1360","1",0.333333333333333,1,1.56312469590762,0.674541154206062,1,0.666666666666667,2,1.26102810076523,0.397481165301539,0.931377029155968
"94033","FTMT","chr5","879","1",0.333333333333333,0,-1.74723536584128,1,1,0.333333333333333,0.333333333333333,-0.0915820811803311,1,1
"94039","ZNF101","chr19","1522.33333333333","3",69.3333333333333,86.6666666666667,0.668438603225489,0.110511635471069,0.385870484723589,161,223,0.24949985033346,0.556958455436293,1
"94056","SYAP1","chrX","3506","2",802.333333333333,672,0.0948780502947788,0.769271050781331,1,316,846.333333333333,1.17784211081359,0.00555073192290911,0.07489946613067
"94059","LENG9","chr19","1916","1",19.3333333333333,28.3333333333333,0.922959805154377,0.0685474732642176,0.280528066009856,15.6666666666667,25.6666666666667,0.505930355527794,0.457627861892659,0.998585616686916
"94081","SFXN1","chr5","3513","2",85,38.3333333333333,-0.758860976112872,0.1611733903596,0.492234532867271,58,166.666666666667,1.35888068040211,0.000560255988058459,0.0155033024424453
"94086","HSPB9","chr17","616","1",1,1,0.298947003076556,1,1,1.33333333333333,1.33333333333333,-0.0604037806654357,1,1
"94097","SFXN5","chr2","4270.6","10",12,9,-0.0723165467073221,1,1,11,10.6666666666667,-0.196779550859977,0.840018030411668,1
"94101","ORMDL1","chr2","2122.6","5",175,188.333333333333,0.485374686293713,0.14694787110245,0.464097774286593,171,265.666666666667,0.56871729436469,0.194145424782332,0.641600727852092
"94103","ORMDL3","chr17","2114.33333333333","3",40.3333333333333,17.3333333333333,-0.852962263455664,0.0885885579056049,0.333757420896293,28.3333333333333,47.3333333333333,0.512122402237273,0.341916922764156,0.859204257268916
"94104","PAXBP1","chr21","3405.4","5",142.333333333333,153.333333333333,0.455869637143117,0.199937932922643,0.565080098984413,188.666666666667,163.333333333333,-0.388426782157492,0.308548107178688,0.828777879762514
"94107","TMEM203","chr9","1557","1",37.6666666666667,58.3333333333333,0.982373849694834,0.038552072389226,0.189018825300328,7.66666666666667,66.3333333333333,2.90362439548013,3.66919014776626e-06,0.000366478082055006
"94120","SYTL3","chr6","2716.25","16",319.666666666667,138.333333333333,-0.841007667847949,0.0965693539729599,0.353949180613974,257,425.333333333333,0.497030554871356,0.221722111580829,0.690549080056013
"94121","SYTL4","chrX","3865.42857142857","7",1.33333333333333,4.33333333333333,1.92547836363505,0.0646086995209341,0.270545022735216,1,6,2.54515242975801,0.0630057424308442,0.341548948951923
"94122","SYTL5","chrX","4749.33333333333","3",0.333333333333333,0,-1.74721402345106,1,1,0,0.333333333333333,1.88898849331497,1,1
"94134","ARHGAP12","chr10","4963.44444444444","9",141,141.333333333333,0.376096184516944,0.270905592046598,0.686615468312117,128.333333333333,129.666666666667,-0.135185493380712,0.770842208966951,1
"94137","RP1L1","chr8","7978","1",0.666666666666667,0.666666666666667,0.300741809160458,1,1,0,1,3.21869553819307,0.316267453020385,0.830209003961077
"94158","CDRT15P1","chr17","1101","1",0,1.66666666666667,3.99678195437777,0.0974439895844501,0.355822007236519,1.66666666666667,2,0.0587190426775603,1,1
"94161","SNORD46","chr1","98","1",0,0,0,1,1,0.333333333333333,0.333333333333333,-0.00703768401255726,1,1
"94233","OPN4","chr10","2389.5","2",0,0,0,1,1,0,0,0,1,1
"94234","FOXQ1","chr6","2319","1",0,0.333333333333333,1.98396756770628,0.999999999999998,1,0,1,3.21197595949483,0.314980213971394,0.830209003961077
"94235","GNG8","chr19","213","1",0,1,3.3778256882665,0.3135817865699,0.737728054489269,0.333333333333333,0,-1.89784943322099,1,1
"94239","H2AFV","chr7","1829.8","5",888.666666666667,922.666666666667,0.405061269044441,0.192350019963538,0.552911272800329,799.333333333333,1461.66666666667,0.672781847496327,0.0880804492586333,0.412934773397847
"94240","EPSTI1","chr13","2753.2","5",75,86.3333333333333,0.590007709190529,0.187694924160764,0.544080294962423,53.6666666666667,70.6666666666667,0.27096130848684,0.543718563155809,1
"94241","TP53INP1","chr8","5633","2",621.333333333333,661,0.494317927494301,0.250929013626417,0.651857260572083,215,268.333333333333,0.309754769350849,0.469059215883957,1
"94274","PPP1R14A","chr19","736.5","2",2.33333333333333,0.666666666666667,-1.24437426092331,0.451320884921556,0.918588388481237,0,0,0,1,1
"95681","CEP41","chr7","5740.6","5",18.3333333333333,8,-0.82295520830922,0.246488654254324,0.645178715758252,5.66666666666667,16.3333333333333,1.33681023735181,0.0915989330352225,0.42220050893161
"96459","FNIP1","chr5","6572","2",812.666666666667,614,-0.055294022530251,0.873505945434567,1,290,430.333333333333,0.472946506144732,0.232180624949127,0.711126753524892
"96597","TBC1D27","chr17","4479","1",27,30.6666666666667,0.46971093128842,0.58236199834572,1,0,0.333333333333333,1.88892589897337,1,1
"96610","BMS1P20","chr22","1866.5","2",153,60,-0.978380704674731,0.0077167722769878,0.0600216324966778,75,40.3333333333333,-0.981313954931677,0.0317417316212017,0.225700148543766
"96626","LIMS3","chr2","1884","2",0,0,0,1,1,0,0,0,1,1
"96764","TGS1","chr8","3322","4",303,403.333333333333,0.782871228375559,0.0149967707248342,0.0967576513191962,190,431.333333333333,1.03886035191576,0.00437929606612388,0.064016946011831
"103910","MYL12B","chr18","992.666666666667","3",565.333333333333,398.666666666667,-0.149424960243649,0.647587738781787,1,219,459,0.952754619793328,0.0103715317468725,0.112054914955069
"112398","EGLN2","chr19","2200","2",0,0,0,1,1,0,0,0,1,1
"112399","EGLN3","chr14","2262","2",103.333333333333,3,-4.72566939573676,1.28185011050513e-09,2.57165653204098e-07,13,4.66666666666667,-1.38928537671216,0.145289311885952,0.544675761459247
"112401","BIRC8","chr19","2022","1",0.333333333333333,0,-1.74722025230787,0.999999999999999,1,0,0,0,1,1
"112464","PRKCDBP","chr11","1037","1",1,0,-3.00760427068465,0.308831068106802,0.734144795266948,0.333333333333333,0,-1.89795948502038,0.999999999999999,1
"112476","PRRT2","chr16","2723.5","4",2.33333333333333,1,-0.762165485189815,0.807797691752316,1,10,2.66666666666667,-2.06856361390269,0.0284487204263527,0.210913864849341
"112479","ERI2","chr16","2491","2",21,13,-0.333439937683488,0.545300680744689,1,4.66666666666667,7.66666666666667,0.596039140789321,0.551558233677896,1
"112483","SAT2","chr17","960.333333333333","6",104,48.3333333333333,-0.735994379876358,0.0783141270597603,0.306584721993748,85,51.3333333333333,-0.828393571879719,0.0652317542213341,0.348902179783702
"112487","DTD2","chr14","2681","1",16,12.6666666666667,0.0080177101836622,1,1,4.66666666666667,14.3333333333333,1.30853847452833,0.113508212695998,0.473125405407766
"112495","GTF3C6","chr6","950","1",49.6666666666667,44.6666666666667,0.191900366968889,0.680589189605985,1,15.6666666666667,38.6666666666667,1.1508508221881,0.0378096050007547,0.250707774010574
"112574","SNX18","chr5","4612.33333333333","3",234.333333333333,175.666666666667,-0.0524465130267863,0.891932616263245,1,56.6666666666667,118.666666666667,1.12552185553825,0.0486507162439422,0.292032528627496
"112597","LINC00152","chr2","653.333333333333","3",41,15,-1.07583988340428,0.0891769451990537,0.33504834530903,17.6666666666667,29.3333333333333,0.745773371070058,0.250460615433501,0.744447107506339
"112609","MRAP2","chr6","2194.5","4",0,0,0,1,1,0.666666666666667,0,-2.76341473778209,0.533609210556138,1
"112611","RWDD2A","chr6","3214.75","4",12.6666666666667,8,-0.236999862394284,0.787035266293964,1,13.3333333333333,12,-0.267920172008696,0.713228499423786,1
"112616","CMTM7","chr3","1301.5","2",119.333333333333,115,0.32889251261601,0.416899982353149,0.876015575646882,59.3333333333333,70,-0.0602014698284258,0.904606379416095,1
"112703","FAM71E1","chr19","1289","2",0.666666666666667,0,-2.51460865176332,0.527930194531681,0.995484195295411,0.333333333333333,0.333333333333333,-0.00705874090181076,1,1
"112714","TUBA3E","chr2","1540","1",1,0,-3.00760637680986,0.308817832627174,0.734144795266948,0.666666666666667,1,0.34303332435173,1,1
"112724","RDH13","chr19","2188.4","5",33,9.66666666666667,-1.41584446686997,0.0454045138473242,0.211669440355555,14.3333333333333,13.6666666666667,-0.085441118405996,0.957983015911662,1
"112752","IFT43","chr14","912.4","5",13,10.6666666666667,0.0448466279780293,0.999999999999992,1,10.6666666666667,12.3333333333333,0.146884309414586,0.847749388027317,1
"112755","STX1B","chr16","4544","1",4.33333333333333,0.666666666666667,-2.13669876078678,0.0874183615740814,0.331042265081823,2,1.66666666666667,-0.575800520804073,0.847669057316975,1
"NA.124",NA,NA,NA,NA,29.3333333333333,9,-1.30479836108525,0.0458264531086996,0.213042662193924,7,19.6666666666667,1.28375629081223,0.0718277849501153,0.368269709486469
"112802","KRT71","chr12","2265","1",0.333333333333333,0,-1.77052683920156,1,1,0,0.333333333333333,1.88886338759271,0.999999999999997,1
"112812","FDX1L","chr19","842","1",6.33333333333333,5.66666666666667,0.196049180715335,0.917052755986806,1,1,3.66666666666667,1.62638256093159,0.196346616089255,0.646122518329914
"112817","HOGA1","chr10","2241.5","2",0,0,0,1,1,0,0.333333333333333,1.89416553042169,0.999999999999999,1
"112840","WDR89","chr14","3365.66666666667","3",35.3333333333333,49.3333333333333,0.807000212301683,0.0647537139264893,0.270759037213287,39.3333333333333,122.666666666667,1.41895654546693,0.00121735005924207,0.0275317498335096
"112849","L3HYPDH","chr14","1388.33333333333","6",12.3333333333333,10.6666666666667,0.146550457871284,0.833367464487103,1,17,10,-1.15476022140385,0.149132989657042,0.552734979343636
"112858","TP53RK","chr20","3373","1",81.3333333333333,70.3333333333333,0.103803592827496,0.825914872751167,1,61.6666666666667,107.666666666667,0.607565160906437,0.209944224214543,0.6703007251915
"112869","CCDC101","chr16","1151","1",55.6666666666667,58,0.431953258790691,0.281542258193427,0.702320078424506,33.6666666666667,47,0.238313909518585,0.706852721589135,1
"112885","PHF21B","chr22","3207.16666666667","6",0,0.333333333333333,1.98401236950969,1,1,0.333333333333333,0,-1.94622104572973,0.999999999999996,1
"112936","VPS26B","chr11","3669","1",79.6666666666667,40.3333333333333,-0.618469130317384,0.135914613895681,0.440591293297156,69.6666666666667,54.6666666666667,-0.47127959417138,0.30225070428779,0.822634215839363
"112937","GLB1L3","chr11","3012.5","2",0.666666666666667,0,-2.52735973867279,0.529802008094912,0.995484195295411,3.33333333333333,3,-0.385525495692102,0.757038763787368,1
"112939","NACC1","chr19","4548.33333333333","3",71.6666666666667,42.3333333333333,-0.404005013127943,0.353369799357209,0.795167469603652,24,28,0.0214968724613882,1,1
"NA.125",NA,NA,NA,NA,79,59.3333333333333,-0.052225005153686,0.911413349983785,1,62.6666666666667,149,1.07882061299118,0.0238848333997998,0.189579755416146
"112950","MED8","chr1","1839","3",26,35.6666666666667,0.752003754053668,0.203535717451536,0.570375072554557,21.6666666666667,50.3333333333333,1.0931845816151,0.0670542021641558,0.354092442197466
"112970","KTI12","chr1","1696","1",0,0,0,1,1,0,0,0,1,1
"113000","RPUSD1","chr16","2050","1",8.33333333333333,5.33333333333333,-0.306257708072808,0.706498466003781,1,4.66666666666667,10.6666666666667,1.07336720477797,0.289517328659398,0.806035084646668
"113026","PLCD3","chr17","3460","1",9.33333333333333,3,-1.23376219471589,0.140798326508294,0.450152308627699,8.66666666666667,3.66666666666667,-1.28725885482922,0.127611761632818,0.506886961186484
"113115","MTFR2","chr6","1549.66666666667","3",27.3333333333333,11.3333333333333,-0.872015787026149,0.170629500448225,0.509934622489821,80,5.33333333333333,-4.00049810618513,3.34325672170576e-09,1.19698877580825e-06
"113130","CDCA5","chr11","1790.5","4",7,5.33333333333333,-0.0477849138942127,1,1,7.33333333333333,5.66666666666667,-0.312969117046194,0.836982342434653,1
"113146","AHNAK2","chr14","18244","2",43,10,-1.70438326468451,0.00171612285416149,0.0194388470025808,5,1.66666666666667,-1.56609726118163,0.137875724351153,0.528781123450895
"113157","RPLP0P2","chr11","3525","1",0,0,0,1,1,0.333333333333333,0,-1.98620743801225,1,1
"113174","SAAL1","chr11","1531","1",45.6666666666667,121.333333333333,1.80970462451811,4.20338824025801e-05,0.00108569646090216,17.3333333333333,91,2.30891755153594,3.66551257362267e-06,0.000366478082055006
"113177","IZUMO4","chr19","1122.66666666667","3",1.33333333333333,12.6666666666667,3.47514531343299,7.35345198034766e-05,0.00170787958569512,2.33333333333333,3.33333333333333,0.500161529671185,0.747497758491457,1
"113178","SCAMP4","chr19","2526","1",91,31,-1.2030903473748,0.00443384136568562,0.0393233065023765,15.6666666666667,16.6666666666667,-0.0469541854713335,1,1
"113179","ADAT3","chr19","1626","1",5.66666666666667,1.66666666666667,-1.33631853225117,0.184217985221672,0.538380127097672,4,1.66666666666667,-1.43461045459717,0.231170265390128,0.709454624312153
"113189","CHST14","chr15","2198","1",26.6666666666667,20.6666666666667,0.0250107459983636,1,1,11.3333333333333,4.33333333333333,-1.50691378522653,0.0785912982004952,0.387495061805493
"113201","CASC4","chr15","3906","4",441.666666666667,179.666666666667,-0.904557090419956,0.011683366658673,0.0808490362416411,114.333333333333,190.333333333333,0.657054679083668,0.102612048236057,0.447791532864566
"113230","LOC113230","chr19","1300","1",1.33333333333333,0.666666666666667,-0.567117067987958,0.726820829115281,1,0.333333333333333,0.333333333333333,0.0016993141239319,1,1
"113235","SLC46A1","chr17","4985","3",24,20.3333333333333,0.0848008957365184,0.901055089782808,1,62,20.6666666666667,-1.93164837813715,0.00472203381058742,0.067294042155536
"113246","C12orf57","chr12","543","1",35.6666666666667,21,-0.351135659879758,0.569900808951567,1,17.6666666666667,51,1.25739924858926,0.0276062685058391,0.206709485414378
"113251","LARP4","chr12","4955.8","10",203.333333333333,285.333333333333,0.82197366275806,0.0146232341696075,0.0949795996637192,157.333333333333,206,0.179507778867945,0.6625756025986,1
