ID	Symbol	chromosome	Length
209200	Dtx3l	16	5181
209212	Osgin2	4	2647
209224	Enox2	X	3977
209225	Zfp710	7	4803
209232	Wfdc5	2	2324
209239	Gan	8	2652
209268	Igsf1	X	5582
209294	Csta1	16	2731
209318	Gps1	11	2071
209334	Gen1	12	3283
209351	Wfdc6a	2	867
209354	Eif2b1	5	1938
209357	Gtf2h3	5	2664
209361	Taf3	2	4805
209378	Itih5	2	7928
209380	Gm4759	7	3091
209387	Trim30d	7	3758
209416	Gpkow	X	3573
209446	Tfe3	X	3633
209448	Hoxc10	15	1913
209456	Trp53bp2	1	4370
209462	Hace1	10	3785
209478	Tbc1d12	19	4209
209488	Hsh2d	8	1225
209497	Tmem164	X	6599
209512	Taar2	10	1020
209513	Taar4	10	1044
209517	Taar7b	10	1077
209540	Rgag1	X	4142
209550	Rad51ap2	12	3175
209558	Enpp3	10	2815
209584	Tyw3	3	4404
209586	Nudcd3	11	3962
209588	Sectm1a	11	1615
209590	Il23r	6	2488
209601	Erich3	3	2009
209630	Frmd4a	2	7468
209645	Bend7	2	3837
209683	Ttc28	5	10687
209692	Dhtkd1	2	3535
209707	Lcorl	5	9991
209737	Kif15	9	4823
209743	AF529169	9	4244
209760	Tmc7	7	4493
209773	Dennd2a	6	4435
209776	Gpr139	7	1038
209815	Tbc1d25	X	2648
209824	Vmn1r183	7	918
209837	Slc38a5	X	1865
209966	Pgbd5	8	2824
210004	B3gntl1	11	2851
210009	Mtrr	13	3692
210027	Slc35f3	8	2783
210029	Metrnl	11	2468
210035	Tmem194	10	6513
210044	Adcy2	13	4211
210045	Nlrp4b	7	3274
210094	Iglon5	7	2567
210104	Zfp658	7	3381
210105	Zfp719	7	4993
210106	Papd7	13	3997
210108	D130043K22Rik	13	4977
210126	Lpp	16	15996
210135	Zfp180	7	4027
210145	Irgc1	7	1831
210146	Irgq	7	6124
210148	Slc30a6	17	2171
210155	Gm4763	7	882
210162	Zkscan2	7	4576
210172	Zfp526	7	3352
210198	Gprc6a	10	2856
210274	Shank2	7	7029
210293	Dock10	1	7552
210297	Lrch2	X	3616
210321	BC048679	7	690
210356	Nckap5	1	7593
210376	Mtmr9	14	2408
210417	Thsd7b	1	6253
210463	Slc22a22	15	2368
210503	Zfp677	17	2912
210510	Tdrd6	17	7062
210529	Mettl14	3	2625
210530	Leprel1	16	2248
210535	Gm12169	11	1026
210544	Tbc1d31	15	4206
210554	Hus1b	13	1186
210573	Tmem151b	17	4851
210582	Coq10a	10	2507
210622	Pamr1	2	2854
210673	Prrt3	6	3924
210710	Gab3	X	2129
210711	Mcmbp	7	4153
210719	Mkx	18	3201
210741	Kcnk12	17	1952
210757	Themis	10	3981
210762	Ppp1r36	12	1453
210766	Brcc3	X	4456
210789	Tbc1d4	14	6641
210801	Unc5d	8	9220
210808	Lacc1	14	2419
210853	Zfp947	17	2659
210876	Vmn2r111	17	2574
210925	Ints9	14	2709
210933	Bai3	1	5522
210940	4931408C20Rik	1	4331
210962	Gm597	1	2882
210973	Kbtbd2	6	3868
210982	Gltscr1l	17	6579
210992	Lpcat1	13	1605
210998	D15Ertd621e	15	5621
211001	8030423F21Rik	5	2850
211006	Sepsecs	5	1925
211007	Trim41	11	3470
211064	Alkbh1	12	1948
211134	Lzts1	8	1800
211135	D130040H23Rik	8	2002
211147	March11	15	1547
211151	Churc1	12	639
211187	Lrtm2	6	3679
211208	Gm382	X	4070
211223	Vmn2r15	5	2568
211228	Lrrc25	8	1273
211232	Cpne9	6	2779
211253	Mtrf1	14	1862
211255	Kbtbd7	14	4528
211286	Cln5	14	2447
211305	Fbxw13	9	1485
211323	Nrg1	8	2103
211329	Ncoa7	10	5338
211347	Pank3	11	7365
211378	6720489N17Rik	13	2638
211383	Amer3	1	4356
211389	Suox	10	2349
211401	Mtss1	15	5140
211429	Pla2g4b	2	3858
211446	Exoc3	13	4596
211468	Kcnh8	17	4287
211472	Olfr1373	11	936
211480	Kcnj14	7	2639
211482	Efhb	17	2661
211484	Tsga10	1	4182
211488	Ado	10	4445
211496	4932415M13Rik	17	3063
211499	Tmem87a	2	2998
211535	Ccdc114	7	2453
211548	Nomo1	7	4259
211550	Tifa	3	2137
211556	Ap1ar	3	2390
211577	Mrgprf	7	2006
211578	Mrgprd	7	3117
211586	Tfdp2	9	7645
211612	Ptchd1	X	6489
211623	Plac9a	14	1353
211651	Fancd2	6	4780
211652	Wwc1	11	3315
211660	Cspp1	1	4354
211666	Mgst2	3	589
211673	Arfgef1	1	7042
211712	Pcdh9	14	6231
211739	Vstm2a	11	3629
211770	Trib1	15	4026
211798	Mfsd9	1	3152
211896	Depdc7	2	1721
211914	Asap2	12	5679
211922	Dennd6a	14	8028
211924	Dsg1c	18	2980
211936	Ccdc73	2	3944
211945	Plekhh1	12	6439
211948	Pde12	14	3529
211949	Spsb4	9	2232
211961	Asxl3	18	11697
211978	Zfyve26	12	9368
211986	Tmem18	12	2958
212032	Hk3	13	3269
212070	Clrn3	7	3315
212073	Syne3	12	5548
212085	Trim52	14	3529
212090	Tmem60	5	885
212108	Rln3	8	475
212111	Inpp5a	7	2826
212114	Nhlrc3	3	1560
212123	Dcaf15	8	2312
212124	E030019B06Rik	7	1667
212127	Proser1	3	4321
212139	Cc2d1a	8	3288
212153	2610015P09Rik	16	3643
212163	8030462N17Rik	18	3418
212167	Gsap	5	3745
212168	Zswim4	8	4348
212190	Ubxn10	4	4576
212198	Wdr25	12	2657
212225	Gm4776	1	3483
212276	Zfp748	13	4615
212281	A530054K11Rik	13	5179
212285	Arap2	5	7362
212307	Mapre2	18	4333
212326	Fam149a	8	5479
212377	Mms22l	4	4465
212390	Klhl32	4	2386
212391	Lcor	19	4663
212392	Ccdc110	8	2626
212398	Frat2	19	2157
212427	A730008H23Rik	1	2217
212439	AA986860	1	2909
212442	Lactb2	1	1887
212448	9330159F19Rik	10	5644
212483	Fam193b	13	4341
212503	Paox	7	1737
212508	Mtg1	7	1595
212514	Spice1	16	4342
212516	Efcab12	6	2551
212517	Wdr52	16	6583
212518	Sprn	7	3156
212528	Trmt1	8	2186
212531	Sh3bgrl2	9	3500
212539	Gm266	12	1215
212541	Rho	6	3236
212547	BC027231	16	2866
212555	Pqlc2	4	2047
212569	Zfp273	13	2321
212627	Prpsap2	11	1867
212632	Iffo2	4	6214
212647	Aldh4a1	4	3355
212670	Catsper2	2	2247
212679	Mars2	1	2882
212706	N4bp3	11	2572
212712	Satb2	1	5286
212728	Gm17296	8	5060
212733	Ccdc64b	17	1922
212772	Arl14ep	2	3389
212862	Chpt1	10	3411
212880	Ddx46	13	5715
212892	Rsph4a	10	3650
212898	Dse	10	4225
212919	Kctd7	5	4266
212933	Pm20d1	1	3540
212937	Tifab	13	3498
212943	Fam46a	9	5505
212952	Gm44	X	993
212965	BC024386	7	1614
212974	Athl1	7	2975
212980	Slc45a3	1	3486
212986	Scfd2	5	6048
212989	Best2	8	2211
212996	Wbscr17	5	4196
212998	BC016579	16	2192
212999	Tnpo2	8	4989
213002	Ifitm6	7	541
213006	Mfsd4	1	4853
213011	Zfp583	7	2765
213012	Abhd10	16	2890
213019	Pdlim2	14	1651
213027	Evi5l	8	1542
213043	Aox2	1	4776
213053	Slc39a14	14	5208
213054	Gabpb2	3	8687
213056	Fam126b	1	8695
213068	Tmem71	15	2931
213081	Wdr19	5	4403
213084	Cdkl3	11	3507
213109	Phf3	1	7561
213119	Itga10	3	5044
213121	Ankrd35	3	4054
213171	Prss27	17	1149
213208	Il20rb	9	2478
213211	Rnf26	9	2271
213233	Tapbpl	6	2073
213234	Zbbx	3	2418
213236	Dnd1	18	1469
213262	Fstl5	3	4956
213272	Txndc2	17	1955
213311	Fbxl21	13	1965
213326	Scyl2	10	3431
213332	AA474331	10	781
213350	Pddc1	7	1497
213389	Prdm9	17	3460
213391	Rassf4	6	6344
213393	8430408G22Rik	6	1317
213402	Armc2	10	4865
213409	Lemd1	1	983
213417	Klhdc8a	1	4269
213435	Mylk3	8	3070
213436	Zcchc5	X	2947
213438	A630033H20Rik	X	3390
213439	Gpr174	X	5384
213449	Fam46d	X	3162
213450	Gm732	X	1661
213452	Dstyk	1	6385
213464	Rbbp5	1	3632
213469	Lgi3	14	3181
213484	Nudt18	14	3716
213491	Szrd1	4	3297
213498	Arhgef11	3	5600
213499	Fbxo42	4	5925
213522	Plekhg6	6	3019
213527	Pth2r	1	2414
213539	Bag2	1	1815
213541	Ythdf2	4	4078
213550	Dis3l	9	3970
213556	Plekhh2	17	6886
213573	Efcab4a	7	1687
213575	Dync2li1	17	1327
213582	Map9	3	6218
213603	Slc44a3	3	2560
213649	Arhgef19	4	3397
213673	9530068E07Rik	11	2467
213696	Duoxa1	2	1497
213742	Xist	X	17918
213753	Zfp598	17	3287
213760	Prepl	17	3837
213765	Nutm1	2	3731
213773	Tbl3	17	2515
213783	Plekhg1	10	7414
213788	Chrm5	2	1746
213819	Casd1	6	3760
213827	Arcn1	9	3455
213895	Bms1	6	4288
213945	Col28a1	6	4230
213948	Atg9b	5	3902
213956	Fam83f	15	2993
213980	Fbxw10	11	3282
213988	Tnrc6b	15	17528
213989	Tmem82	4	2066
213990	Agap3	5	4126
213993	A630007B06Rik	19	2754
214048	Larp1b	3	1705
214058	Megf11	9	6631
214063	Dnajc16	4	3913
214084	Slc18a2	19	3803
214105	Sox30	11	2995
214106	4933430I17Rik	4	1783
214111	Slc24a1	9	5213
214112	Nipal4	11	3295
214133	Tet2	3	9181
214137	Arhgap29	3	5090
214150	Ago3	4	7635
214158	Trim38	13	1480
214162	Kmt2a	9	16439
214189	Scgn	13	1411
214191	Ttc24	3	2251
214230	Pak6	2	4193
214239	A430105I19Rik	2	4716
214240	Disp2	2	6629
214253	Etnk2	1	2280
214254	Nudt15	14	2592
214290	Zcchc6	13	5551
214292	Syna	5	2918
214301	Crygn	5	604
214305	Hhipl1	12	2605
214321	Gm4787	12	2496
214345	Lrrc1	9	3139
214359	Tmem51	4	1874
214384	Myocd	11	5117
214403	Gm4788	1	2887
214424	Parp16	9	2483
214425	Cilp	9	4153
214444	Cdk5rap2	4	5603
214459	Fnbp1l	3	5377
214469	Fam168b	1	5080
214489	BC003965	17	3023
214498	Cdc73	1	2678
214505	Gnptg	17	1233
214523	Tmprss4	9	2267
214531	Tmprss13	9	3244
214547	She	3	5745
214552	Cep164	9	5488
214568	Gm136	4	1303
214572	Prmt7	8	2254
214575	Tdrd5	1	3472
214579	Aldh5a1	13	5647
214580	Pstk	7	1129
214585	Spg11	2	7665
214593	Duox2	2	4554
214597	Sidt2	9	4302
214601	Slc10a3	X	2021
214604	4932411E22Rik	11	2665
214616	Spata5l1	2	1321
214627	Papd5	8	4624
214639	4930486L24Rik	13	1373
214642	Cped1	6	4898
214663	Slc25a29	12	1964
214669	L3mbtl2	15	3810
214685	Chadl	15	2546
214704	Iqub	6	3651
214742	Rcor3	1	4419
214763	Mb21d1	9	4000
214764	Edrf1	7	5338
214766	Mmp21	7	1858
214779	Zfp879	11	2412
214791	Sertad4	1	3401
214804	Syde2	3	5495
214812	Zfp609	9	8585
214854	Neurl3	1	2583
214855	Arid5a	1	5794
214895	Lman2l	1	2225
214897	Csnk1g1	9	7183
214899	Kdm5a	6	10969
214901	Chtf18	17	3106
214917	Fam173a	17	918
214922	Slc39a2	14	2334
214931	Fbxl16	17	3499
214932	Cecr5	6	1908
214944	Mob3b	4	6030
214951	Rhbdl1	17	1543
214952	Rhot2	17	2808
214968	Sema6d	2	7207
214987	Chtf8	8	2931
215001	Wfikkn1	17	2536
215008	Vezt	10	4479
215015	Fam20b	1	4238
215028	Prl3d2	13	774
215029	Prl3d3	13	774
215031	Vgll2	10	1466
215051	Bud13	9	2208
215061	Trim50	5	1452
215085	Slc35f1	10	4973
215090	Maneal	4	2727
215095	Astl	2	2498
215113	Slc43a2	11	7232
215114	Hip1	5	7854
215160	Rhbdd2	5	4171
215193	Diexf	1	5548
215194	Kri1	9	2598
215201	Trmt2b	X	3638
215210	Tmem120a	5	1278
215243	Traf3ip3	1	2121
215257	Il1f9	2	1647
215274	Il1f10	2	538
215280	Wipf1	2	4778
215303	Camk1g	1	2453
215332	Slc36a3	11	1758
215335	Slc36a1	11	5274
215351	Senp6	9	4938
215378	Brinp3	1	3172
215384	Fcgbp	7	7930
215387	Ncaph	2	2694
215418	Csrnp1	9	2890
215436	Slc35e3	10	3483
215445	Rab11fip3	17	5188
215446	Entpd3	9	3452
215449	Rap1b	10	1937
215456	Gpat2	2	2628
215467	Gm4791	9	1021
215472	Gm4792	10	773
215474	Sec22c	9	5783
215476	Prr14l	5	10546
215493	A3galt2	4	3390
215494	Pomgnt2	9	2583
215512	Fam117a	11	2317
215615	Rnpep	1	2301
215627	Zbtb8b	4	3288
215632	Psd4	2	4683
215641	Mageb18	X	2160
215653	Rassf2	2	4785
215654	Cdh12	15	5639
215690	Nav1	1	12767
215693	Zmat1	X	3503
215705	Arrdc1	2	1772
215707	Ccdc92	5	2256
215708	Fam73a	3	5354
215723	Mfsd6l	11	2060
215748	Cnksr3	10	3448
215751	Ginm1	10	1557
215772	Adgb	10	5218
215789	Phactr2	10	8913
215798	Gpr126	10	6505
215814	Ccdc28a	10	1166
215819	Nhsl1	10	7637
215821	D10Bwg1379e	10	8216
215854	Taar5	10	1014
215855	Taar6	10	1038
215856	Taar7a	10	1077
215859	Taar8a	10	1035
215890	Clvs2	10	2500
215895	Gm4794	10	882
215900	Fam26f	10	1082
215919	Rfpl4b	10	1054
215928	BC021785	10	5981
215929	AI317395	10	2679
215951	Lace1	10	2513
215999	Mcu	10	2872
216001	Micu1	10	2376
216011	Lrrc20	10	2621
216019	Hkdc1	10	3483
216021	Stox1	10	3102
216028	Lrrtm3	10	3852
216033	Ctnna3	10	3924
216049	Zfp365	10	4257
216080	Ube2d1	10	1431
216119	Ybey	10	4522
216131	Trappc10	10	5047
216134	Pdxk	10	5094
216136	Ilvbl	10	2329
216144	Vmn2r81	10	3276
216148	Shc2	10	3957
216150	Cdc34	10	1266
216151	Polrmt	10	3762
216152	BC005764	10	4275
216154	Med16	10	3218
216156	Wdr18	10	2954
216157	Tmem259	10	2223
216161	Sbno2	10	4640
216166	Plk5	10	2112
216169	Abhd17a	10	1473
216177	AU041133	10	2634
216188	Aldh1l2	10	6030
216190	Appl2	10	2945
216197	Ckap4	10	2915
216198	Tcp11l2	10	2400
216225	Slc5a8	10	5331
216227	Slc17a8	10	4452
216233	Socs2	10	2698
216238	Eea1	10	7836
216274	Cep290	10	8006
216285	Alx1	10	2493
216292	Mettl25	10	2039
216343	Tph2	10	2626
216344	Rab21	10	1824
216345	Zfc3h1	10	6956
216350	Tspan8	10	1522
216363	Rab3ip	10	2690
216377	C230029M16	10	2357
216393	D930020B18Rik	10	3427
216395	Tmem5	10	1378
216438	March9	10	1998
216439	Agap2	10	5633
216440	Os9	10	4049
216441	Slc26a10	10	2215
216443	Mars	10	2963
216445	Arhgap9	10	2476
216453	Rdh19	10	1889
216454	BC089597	10	1265
216456	Gls2	10	2489
216459	Myl6b	10	1026
216505	Pik3ip1	11	2243
216516	Ccdc157	11	5152
216527	Ccm2	11	2104
216543	Cep68	11	4810
216549	Aftph	11	4045
216551	Lgalsl	11	3635
216558	Ugp2	11	3100
216560	Wdpcp	11	2443
216565	Ehbp1	11	5048
216578	Papolg	11	3764
216613	Ccdc85a	11	6654
216616	Efemp1	11	2036
216618	Ccdc104	11	1523
216622	4931440F15Rik	11	3274
216635	Hbq1a	11	604
216643	Gabrp	11	3280
216705	Clint1	11	3398
216724	Rufy1	11	2657
216725	Adamts2	11	9083
216739	Acsl6	11	3074
216742	Fnip1	11	6281
216749	Nmur2	11	3276
216760	Mfap3	11	4864
216766	Gemin5	11	6214
216767	Mrpl22	11	745
216781	Trim58	11	2192
216783	Olfr320	11	921
216792	Iba57	11	4567
216795	Wnt9a	11	3318
216797	Prss38	11	1239
216799	Nlrp3	11	4021
216805	Flcn	11	3854
216810	Tom1l2	11	6248
216820	Dhrs7b	11	1582
216821	Tmem11	11	1511
216825	Usp22	11	4442
216829	Mmgt2	11	1883
216831	Arhgap44	11	4074
216835	Usp43	11	4462
216846	Cntrob	11	3950
216848	Chd3	11	7281
216850	Kdm6b	11	6644
216853	Wrap53	11	1896
216856	Nlgn2	11	5002
216858	Kctd11	11	2722
216859	Acap1	11	2482
216860	Neurl4	11	5267
216864	Mgl2	11	1550
216867	Slc16a11	11	1756
216869	Arrb2	11	1988
216871	Gltpd2	11	1203
216873	Spag7	11	1161
216874	Camta2	11	4647
216877	Dhx33	11	5179
216881	Wscd1	11	2738
216892	Spns2	11	3404
216961	Coro6	11	1536
216963	Git1	11	3650
216964	Trp53i13	11	1366
216965	Taok1	11	12409
216971	Fam222b	11	3884
216974	Proca1	11	1513
216976	BC030499	11	3245
216984	Evi2b	11	3529
216987	Utp6	11	3871
216991	Adap2	11	1597
217011	Nle1	11	1767
217012	Unc45b	11	3552
217026	Heatr6	11	5673
217030	Synrg	11	7110
217031	Tada2a	11	2119
217038	Mrm1	11	2477
217039	Ggnbp2	11	2950
217057	Ptrh2	11	3133
217066	Gm15698	11	811
217069	Trim25	11	5563
217071	Gm525	11	581
217082	Hlf	11	5665
217109	Utp18	11	2613
217116	Spata20	11	2589
217119	Xylt2	11	3424
217122	Gm11545	11	2693
217124	Ppp1r9b	11	4330
217125	Samd14	11	3318
217127	Kat7	11	5966
217138	Prr15l	11	1362
217140	Scrn2	11	1518
217143	Gpr179	11	9276
217149	Cisd3	11	742
217151	Arl5c	11	1561
217154	Stac2	11	3049
217166	Nr1d1	11	2765
217169	Tns4	11	4755
217194	Klhl11	11	2436
217198	Plekhh3	11	3006
217201	Rundc1	11	3215
217203	Tmem106a	11	2301
217207	Dhx8	11	4318
217212	Pyy	11	499
217214	Nags	11	2115
217216	BC030867	11	2543
217217	Asb16	11	1362
217218	Atxn7l3	11	3707
217219	Fam171a2	11	3099
217232	Cdc27	11	5799
217246	Ace3	11	2214
217258	Abca8a	11	5616
217262	Abca9	11	6268
217265	Abca5	11	8269
217294	BC006965	11	1952
217302	Gpr142	11	1098
217303	Cd300a	11	4642
217304	Cd300lb	11	2880
217305	Cd300ld	11	2437
217306	Cd300e	11	1949
217310	Hid1	11	3237
217316	Slc16a5	11	3020
217325	Llgl2	11	3614
217331	Unk	11	3741
217333	Trim47	11	2195
217335	Fbf1	11	5373
217337	Srp68	11	2526
217340	Rnf157	11	4655
217341	Qrich2	11	2162
217342	Ube2o	11	5192
217344	Rhbdf2	11	3933
217351	Tnrc6c	11	8728
217353	Tmc6	11	3144
217356	Tmc8	11	2908
217364	Engase	11	3922
217365	Nploc4	11	4685
217366	Lrrc45	11	2463
217369	Uts2r	11	1703
217370	BC017643	11	2590
217371	Rab40b	11	1865
217378	Dnajc27	12	4713
217379	Ubxn2a	12	2511
217410	Trib2	12	4198
217430	Pqlc3	12	2305
217431	Nol10	12	2986
217449	Trappc12	12	4259
217463	Snx13	12	6226
217473	Ankmy2	12	2446
217480	Dgkb	12	5544
217517	Stxbp6	12	4325
217558	G2e3	12	6726
217578	Baz1a	12	6179
217588	Mbip	12	1508
217593	Slc25a21	12	2766
217615	Ctage5	12	3082
217648	Gm527	12	1463
217653	Mis18bp1	12	4016
217664	Mgat2	12	2616
217666	L2hgdh	12	3338
217674	Gphb5	12	1614
217682	Plekhd1	12	3527
217684	4933426M11Rik	12	5065
217692	Sipa1l1	12	7699
217695	Zfyve1	12	3869
217698	Acot5	12	1518
217700	Acot6	12	1822
217705	Fam161b	12	3357
217707	Coq6	12	1602
217708	Lin52	12	2144
217715	Eif2b2	12	1573
217716	Mlh3	12	5428
217718	Nek9	12	5386
217721	Mfsd7c	12	3435
217732	Cipc	12	4486
217733	Tmem63c	12	3333
217734	Pomt2	12	5059
217737	Ahsa1	12	1320
217738	Ism2	12	2526
217779	Lysmd1	3	2401
217826	Kcnk13	12	3112
217827	Nrde2	12	3725
217830	9030617O03Rik	12	3229
217835	Rin3	12	4007
217837	Itpk1	12	2856
217843	Unc79	12	8870
217845	Ifi27l2b	12	1093
217847	Serpina10	12	1570
217864	Rcor1	12	2722
217866	Cdc42bpb	12	6718
217869	Eif5	12	3966
217874	Rd3l	12	761
217882	Cep170b	12	6640
217887	BC022687	12	1915
217893	Pacs2	12	5486
217935	Wdr60	12	3725
217944	Rapgef5	12	3987
217946	Cdca7l	12	2611
217951	Tmem196	12	1168
217980	Larp4b	13	4688
217995	Heatr1	13	6776
218030	Pou6f2	13	2113
218035	Vps41	13	3197
218038	Amph	13	3231
218066	Olfr11	13	942
218100	Zfp322a	13	5197
218103	Slc17a2	13	2974
218121	Mboat1	13	2881
218138	Gmds	13	1510
218165	Ofcc1	13	2816
218194	Phactr1	13	5908
218203	Mylip	13	2983
218210	Nup153	13	6021
218214	Kdm1b	13	4987
218215	Rnf144b	13	4694
218232	Ptpdc1	13	4311
218236	Fam120a	13	4918
218268	Eif4e1b	13	2113
218271	B4galt7	13	1596
218275	BC051665	13	1348
218294	Cdc14b	13	5993
218311	Zfp455	13	2712
218314	Zfp595	13	3909
218333	BC018507	13	7675
218335	Clptm1l	13	2378
218341	Rfesd	13	2906
218343	Ttc37	13	5381
218397	Rasa1	13	5101
218440	Ankrd34b	13	3940
218441	Zfyve16	13	5451
218442	Serinc5	13	5318
218454	Lhfpl2	13	4348
218460	Wdr41	13	3069
218461	Pde8b	13	4931
218476	Gcnt4	13	5095
218490	Btf3	13	1129
218503	Fcho2	13	5119
218506	Mrps27	13	1848
218518	Marveld2	13	3382
218543	Srek1	13	4063
218544	Sgtb	13	2705
218581	Depdc1b	13	2530
218613	Mier3	13	5277
218624	Il31ra	13	3668
218629	Dhx29	13	4098
218630	Ccno	13	1876
218639	Arl15	13	3361
218693	Paip1	13	4717
218699	Pxk	14	2840
218734	3830406C13Rik	14	2559
218739	Sntn	14	1240
218756	Slc4a7	14	7389
218763	Lrrc3b	14	1661
218772	Rarb	14	3776
218793	Ube2e2	14	1374
218811	Sec24c	14	4515
218820	Zfp503	14	4213
218832	Polr3a	14	4683
218850	Fam208a	14	7576
218865	Chdh	14	5891
218877	Sema3g	14	3686
218885	Oxnad1	14	2062
218914	Wapal	14	4585
218921	4930474N05Rik	14	839
218952	Fermt2	14	3243
218963	Gm1821	14	703
218973	Wdhd1	14	4174
218975	Mapk1ip1l	14	4493
218977	Dlgap5	14	2964
218989	Tmem260	14	5218
219019	Olfr743	14	936
219022	Ttc5	14	3661
219024	Tmem55b	14	2753
219026	Eddm3b	14	1239
219033	Ang4	14	695
219038	Tppp2	14	628
219072	Haus4	14	1587
219094	Khnyn	14	3876
219103	Cenpj	14	4363
219105	Zmym5	14	5541
219114	Ska3	14	2260
219131	Phf11a	14	1354
219132	Phf11d	14	2686
219134	Shisa2	14	3146
219135	Mtmr6	14	3837
219140	Spata13	14	7517
219144	Arl11	14	1482
219148	Fam167a	14	4235
219149	Xkr6	14	2537
219150	Hmbox1	14	2931
219151	Scara3	14	3405
219158	Ccar2	14	3704
219170	Fam216b	14	2238
219181	Akap11	14	9416
219189	Vwa8	14	7195
219228	Pcdh17	14	9509
219249	Tdrd3	14	6139
219257	Pcdh20	14	5237
223227	Sox21	14	3797
223254	Farp1	14	4857
223255	Stk24	14	2574
223262	Timm8a2	14	915
223267	Ggact	14	1079
223272	Itgbl1	14	2357
223332	Ranbp3l	15	4211
223337	Ugt3a2	15	2196
223433	Fam105a	15	3068
223435	Trio	15	11497
223453	Dap	15	1481
223455	March6	15	6236
223473	Nipal2	15	3825
223499	Dcaf13	15	1541
223513	Abra	15	1762
223527	Eny2	15	2429
223593	E430025E21Rik	15	4018
223601	Fam49b	15	3800
223604	Kcnk9	15	1209
223626	Them6	15	1488
223642	Zc3h3	15	3338
223645	Mroh6	15	3372
223646	Naprt1	15	1890
223648	Ccdc166	15	2414
223649	Nrbp2	15	2496
223650	Eppk1	15	12325
223658	Mroh1	15	6983
223664	Lrrc14	15	2277
223665	C030006K11Rik	15	1821
223666	Arhgap39	15	4587
223669	Zfp7	15	2754
223672	Apol9a	15	1573
223690	Ankrd54	15	1878
223691	Eif3l	15	1893
223693	Tmem184b	15	3455
223696	Tomm22	15	1024
223697	Sun2	15	3809
223701	Mkl1	15	4641
223706	Cyp2d34	15	1622
223722	Mcat	15	1893
223723	Ttll12	15	3770
223726	Mpped1	15	3255
223732	Ldoc1l	15	4426
223739	5031439G07Rik	15	5032
223752	Gramd4	15	4447
223753	Cerk	15	4546
223754	Tbc1d22a	15	3229
223770	Brd1	15	5137
223773	Zbed4	15	5374
223774	Alg12	15	2156
223775	Pim3	15	2419
223776	Selo	15	2360
223780	Adm2	15	1118
223809	Smgc	15	2977
223825	Mroh2b	15	5230
223827	Gxylt1	15	6534
223828	Pphln1	15	4263
223838	Adamts20	15	8772
223843	Dbx2	15	2271
223864	Rapgef3	15	3834
223870	Senp1	15	6400
223881	Rnd1	15	2203
223915	Krt73	15	2154
223917	Krt79	15	2097
223918	Spryd3	15	2437
223920	Soat2	15	2126
223921	Aaas	15	1816
223922	Atf7	15	2854
223927	BC048502	15	723
223970	Rmi2	16	3739
223978	Cpped1	16	2663
223989	Marf1	16	7765
224008	Spidr	16	3281
224014	Fgd4	16	4016
224019	Tmem191c	16	1408
224020	Pi4ka	16	6431
224022	Slc7a4	16	3231
224023	Klhl22	16	2618
224024	Scarf2	16	3302
224044	Cyp2ab1	16	2735
224045	Eif2b5	16	2556
224055	Rtp2	16	2428
224065	Uts2b	16	835
224079	Atp13a4	16	4480
224088	Atp13a3	16	7309
224090	Tmem44	16	4241
224092	Lsg1	16	2302
224093	Fam43a	16	3075
224105	Pak2	16	5741
224109	Nrros	16	3559
224111	Ubxn7	16	10318
224116	Muc20	16	4283
224129	Adcy5	16	5060
224132	Dirc2	16	4554
224139	Golgb1	16	11025
224143	Poglut1	16	2641
224170	Dzip3	16	5771
224171	C330027C09Rik	16	3974
224180	Gm4827	16	807
224224	Impg2	16	6912
224247	E330017A01Rik	16	677
224250	Cldn25	16	2194
224273	Crybg3	16	6544
224291	Csnka2ip	16	1324
224318	Speer2	16	1118
224344	Rbm11	16	2699
224405	Cyyr1	16	2034
224419	Map3k7cl	16	1652
224432	Scaf4	16	4177
224440	Setd4	16	1825
224454	Zdhhc14	17	3115
224480	Nox3	17	1792
224481	Tfb1m	17	1334
224523	4732491K20Rik	17	3174
224530	Acat3	17	1991
224552	Vmn2r98	17	2574
224572	Vmn2r102	17	2574
224576	Vmn2r106	17	2589
224582	Vmn2r110	17	2577
224585	Zfp160	17	3795
224598	Zfp758	17	2974
224613	Flywch1	17	2509
224617	Tbc1d24	17	8053
224619	Traf7	17	2735
224624	Rab40c	17	2466
224630	Bnip1	17	1085
224640	Lemd2	17	2596
224647	D17Wsu92e	17	3812
224648	Uhrf1bp1	17	8567
224650	Anks1	17	7092
224656	Zfp523	17	2712
224661	Slc26a8	17	3674
224671	Btbd9	17	6857
224674	Slc37a1	17	3623
224691	Zfp472	17	2337
224694	Zfp81	17	2253
224697	Adamts10	17	4070
224703	March2	17	3966
224705	Vps52	17	2766
224727	Bag6	17	4066
224742	Abcf1	17	3150
224753	H2-M10.4	17	996
224754	H2-M11	17	1008
224756	H2-M1	17	1035
224761	H2-M10.5	17	1384
224762	Trim31	17	2248
224792	Gpr116	17	8535
224794	Enpp4	17	4557
224796	Clic5	17	5870
224805	Aars2	17	3349
224807	Tmem63b	17	3237
224813	Lrrc73	17	1384
224814	Abcc10	17	5709
224823	Rrp36	17	1200
224824	Pex6	17	3200
224826	Ubr2	17	7748
224829	Trerf1	17	4544
224833	AI661453	17	5032
224836	Usp49	17	5581
224840	Treml4	17	1745
224860	Plcl2	17	4051
224893	Zfp959	17	2057
