"","Collection","Gene_Set","Size","N_Comp","Pval_Max","Pval_Meta","Abs_NES_Min","Abs_NES_Avg","B_Cell_NES","T_Cell_Pval","Monocyte_NES","B_Cell_Pval","T_Cell_NES","Monocyte_Pval"
"7321","KEGG_reaction","R03869__S_METHYLMALONATE_SEMIALDEHYDE_NAD_OXIDOREDUCTASE_S_METHYLMALONATE_SEMIALDEHYDE_NAD_H2O_METHYLMALONATE_NADH_H_",5,3,0.84008527,0.0527084566723537,0.6917217,1.0885869,-1.3448609,0.11652174,0.6917217,0.84008527,-1.2291781,0.24242425
"7322","GO_BP","488784_GO_0002911_REGULATION_OF_LYMPHOCYTE_ANERGY",7,3,0.8715953,0.310206532620897,0.68689567,0.90938187,-1.3447677,0.1356784,0.68689567,0.8715953,-0.69648224,0.86538464
"7323","GO_BP","506390_GO_0043330_RESPONSE_TO_EXOGENOUS_DSRNA",37,3,0.27992278,0.0054365992101673,1.1040039,1.1995897,-1.3447119,0.08192091,1.1500533,0.22489083,-1.1040039,0.27992278
"7324","GO_BP","505653_GO_0042522_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT5_PROTEIN",21,3,0.5613682,0.00441361852578005,0.92343485,1.23520271666667,-1.344563,0.09653092,-1.4376103,0.08349515,0.92343485,0.5613682
"7325","C6_Oncogenic_signatures","C6_ALL_117_CRX_NRL_DN_V1_DN",112,3,0.5720165,0.00718642335523936,0.940248,1.12546833333333,-1.3445596,0.03598015,-1.0915974,0.2990991,-0.940248,0.5720165
"7326","C2_Chemical_and_genetic_perturbations","C2_CGP_1487_HASLINGER_B_CLL_WITH_11Q23_DELETION",23,3,0.724,0.0540637248637408,0.8337324,1.07999223333333,-1.3444607,0.09711684,-1.0617836,0.34380776,0.8337324,0.724
"7327","GO_BP","507823_GO_0048149_BEHAVIORAL_RESPONSE_TO_ETHANOL",9,3,0.96564883,0.0994714953537571,0.54851633,1.01002894333333,-1.3444127,0.13144758,-1.1371578,0.30170777,-0.54851633,0.96564883
"7328","GO_BP","500385_GO_0031098_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",119,3,0.9569892,0.00358858218992189,0.74379396,1.11067325333333,-1.3444062,0.049878344,-0.74379396,0.9569892,-1.2438196,0.083333336
"7329","GO_BP","493400_GO_0009204_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS",7,3,0.77459013,0.0309821455762848,0.75245947,1.14173425666667,-1.3443279,0.13220339,0.75245947,0.77459013,-1.3284154,0.15876289
"7330","C2_Chemical_and_genetic_perturbations","C2_CGP_1256_ROSS_ACUTE_MYELOID_LEUKEMIA_CBF",82,3,0.5488722,0.00511108630039579,0.94949,1.16112523333333,-1.3443259,0.057953145,-0.94949,0.5488722,-1.1895598,0.15594542
"7331","WikiPathways","198766_WP453_INFLAMMATORY_RESPONSE_PATHWAY",30,3,0.60960335,0.030352804558765,0.9063011,1.1311002,-1.3442771,0.10294118,0.9063011,0.60960335,1.1427224,0.25540274
"7332","C2_Chemical_and_genetic_perturbations","C2_CGP_3253_PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6",29,3,0.3838384,0.0141335375594692,1.0472257,1.17790126666667,-1.3442189,0.09538003,1.1422592,0.26086956,-1.0472257,0.3838384
"7333","C2_Chemical_and_genetic_perturbations","C2_CGP_2416_HUPER_BREAST_BASAL_VS_LUMINAL_DN",57,3,0.6478261,0.0592444890501697,0.89928436,1.05571302,-1.3442127,0.06548431,0.89928436,0.6478261,0.923642,0.60940695
"7334","C2_Chemical_and_genetic_perturbations","C2_CGP_1706_BROWNE_HCMV_INFECTION_14HR_DN",294,3,0.6247031,0.00129062480201804,0.95317364,1.10799711333333,-1.3441712,0.008752735,0.95317364,0.6247031,1.0266465,0.39037433
"7335","GO_BP","499609_GO_0030199_COLLAGEN_FIBRIL_ORGANIZATION",41,3,0.6245421,0.000444551612868586,0.9102007,1.26690306666667,-1.3440125,0.09331477,-1.546496,0.019538188,0.9102007,0.6245421
"7336","C3_TF_targets","C3_TFT_28_V_CREL_01",251,3,0.028192371,4.31942153243203e-09,1.2801459,1.36298073333333,-1.3440114,0.01978022,-1.2801459,0.028192371,-1.4647849,0.0042735045
"7337","GO_BP","494677_GO_0010613_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_HYPERTROPHY",15,3,0.92248064,0.0335876655503141,0.6285593,1.08387513333333,-1.3437442,0.13001606,-0.6285593,0.92248064,-1.2793219,0.14341846
"7338","GO_MF","750852_GO_0035925_MRNA_3_UTR_AU_RICH_REGION_BINDING",6,3,0.3448276,0.00262274426480748,1.1218593,1.30728656666667,-1.3437221,0.10645724,-1.1218593,0.3448276,-1.4562783,0.08932039
"7339","GO_CC","490453_GO_0005581_COLLAGEN_TRIMER",86,3,0.17744917,0.000657216591266888,1.1740954,1.23562946666667,-1.3436974,0.05655527,-1.1740954,0.17744917,1.1890956,0.14257425
"7340","GO_MF","486556_GO_0044183_PROTEIN_BINDING_INVOLVED_IN_PROTEIN_FOLDING",11,3,0.2919132,0.0102418103361772,1.1389793,1.24397886666667,-1.3436748,0.1411043,-1.1389793,0.2919132,-1.2492825,0.18774703
"7341","GO_BP","494603_GO_0010534_REGULATION_OF_ACTIVATION_OF_JAK2_KINASE_ACTIVITY",7,3,0.49423078,0.0434275175726647,0.9818019,1.14233313333333,-1.3436488,0.125,-1.1015487,0.33398822,-0.9818019,0.49423078
"7342","C7_Immunologic_signatures","C7_ALL_1439_GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_UP",197,3,0.5169173,1.44477431060285e-05,0.9803117,1.21700636666667,-1.3436275,0.02764977,1.3270799,0.011627907,0.9803117,0.5169173
"7343","GO_BP","502378_GO_0033157_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",303,3,0.89664084,7.34984834701625e-06,0.8673711,1.17254776666667,-1.3435711,0.00867679,0.8673711,0.89664084,-1.3067011,0.014799154
"7344","C2_BioCarta_Pathways","C2_CP_BIOCARTA_152_BIOCARTA_BAD_PATHWAY",26,3,0.93190664,0.0175846057469962,0.68063796,1.12535892,-1.3435276,0.11876833,1.3519112,0.0997921,0.68063796,0.93190664
"7345","GO_BP","508181_GO_0045862_POSITIVE_REGULATION_OF_PROTEOLYSIS",315,3,0.05699482,4.64103782305162e-08,1.2106105,1.29976626666667,-1.3434947,0.00949367,1.2106105,0.05699482,-1.3451936,0.014799154
"7346","C3_TF_targets","C3_TFT_291_V_ATF6_01",121,3,0.9144603,0.0558237922188552,0.8080027,1.02187583333333,-1.343491,0.04181601,-0.9141338,0.6471698,-0.8080027,0.9144603
"7347","C2_Chemical_and_genetic_perturbations","C2_CGP_3159_CHANGOLKAR_H2AFY_TARGETS_UP",48,3,0.82530123,0.00686033897175663,0.80190605,1.15341735,-1.3433868,0.072874494,1.3149592,0.09936575,0.80190605,0.82530123
"7348","REACTOME","771568_REACT_160189_STIMULI_SENSING_CHANNELS",97,3,0.5667351,0.00491220580958621,0.9434034,1.1528158,-1.343386,0.04665826,-1.171658,0.18297102,-0.9434034,0.5667351
"7349","GO_BP","511801_GO_0050858_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",17,3,0.98541665,0.320802938321533,0.564632,0.863066466666667,-1.3433433,0.117737,0.564632,0.98541665,-0.6812241,0.91182363
"7350","C2_Chemical_and_genetic_perturbations","C2_CGP_1606_URS_ADIPOCYTE_DIFFERENTIATION_UP",73,3,0.21238938,0.000894512190040268,1.1354747,1.24847423333333,-1.3432726,0.07800511,1.1354747,0.21238938,1.2666754,0.10357816
"7351","GO_BP","488512_GO_0002639_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",30,3,0.37821782,0.002266671463206,1.0422486,1.23555413333333,-1.3431839,0.09308886,-1.3212299,0.085185185,-1.0422486,0.37821782
"7352","GO_BP","498963_GO_0021680_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT",23,3,0.4833006,0.0156689078650378,0.9756847,1.17840666666667,-1.3431635,0.11077844,-1.2163718,0.19101124,-0.9756847,0.4833006
"7353","KEGG_reaction","R02940_2_PROPYN_1_AL_NAD_OXIDOREDUCTASE_2_PROPYNAL_NAD_H2O_PROPYNOATE_NADH_H_",5,3,0.84479374,0.0697954002661264,0.68661886,1.08622065333333,-1.3430858,0.13377926,0.68661886,0.84479374,-1.2289573,0.25838265
"7354","C7_Immunologic_signatures","C7_ALL_700_GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDM_DN",199,3,0.66820276,0.0159079855771148,0.93443656,1.07116213666667,-1.3430656,0.02455357,0.93443656,0.66820276,-0.93598425,0.6296296
"7355","C3_TF_targets","C3_TFT_43_V_TAL1BETAITF2_01",246,3,0.29375,7.8528526259373e-06,1.0524566,1.22729323333333,-1.3429744,0.01194354,-1.2864487,0.034013607,-1.0524566,0.29375
"7356","C3_TF_targets","C3_TFT_481_V_VDR_Q6",258,3,0.79609543,3.40714508283695e-05,0.89994735,1.17318825,-1.3429494,0.009846827,-1.276668,0.033955857,-0.89994735,0.79609543
"7357","C7_Immunologic_signatures","C7_ALL_1757_GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_UP",166,3,0.48541668,0.00512053360416989,0.99579614,1.12738064666667,-1.3427843,0.02749141,1.0435615,0.37214613,-0.99579614,0.48541668
"7358","C7_Immunologic_signatures","C7_ALL_349_GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_UP",196,3,0.23849373,0.000309828683677011,1.0837427,1.1979426,-1.3427707,0.028409092,-1.1673144,0.13636364,-1.0837427,0.23849373
"7359","KEGG_reaction","R09419_ACYL_COA_MALONYL_COA_C_ACYLTRANSFERASE_DECARBOXYLATING_MALONYL_COA_ACYL_COA_3_OXOACYL_COA_COA_CO2",7,3,0.3134058,0.000995307235556576,1.1274611,1.31393933333333,-1.3427297,0.12605043,-1.1274611,0.3134058,-1.4716272,0.046277665
"7360","C7_Immunologic_signatures","C7_ALL_464_GSE17721_CTRL_VS_POLYIC_0_5H_BMDM_DN",191,3,0.7660312,0.000289833811209822,0.8848423,1.16332543333333,-1.3427209,0.033180777,-0.8848423,0.7660312,-1.2624131,0.034979425
"7361","C2_Chemical_and_genetic_perturbations","C2_CGP_838_OXFORD_RALA_TARGETS_UP",9,3,0.9270217,0.0979582856168523,0.6423222,1.04282936666667,-1.3426899,0.13705584,-0.6423222,0.9270217,-1.143476,0.29783037
"7362","GO_BP","514158_GO_0060603_MAMMARY_GLAND_DUCT_MORPHOGENESIS",34,3,0.7274549,0.0897942001003708,0.83524776,1.03660438666667,-1.3426876,0.0878187,-0.9318778,0.5536398,-0.83524776,0.7274549
"7363","GO_BP","499842_GO_0030501_POSITIVE_REGULATION_OF_BONE_MINERALIZATION",33,3,0.24206349,5.02000500917606e-05,1.1571697,1.36840336666667,-1.3426863,0.08345753,-1.6053541,0.016333938,1.1571697,0.24206349
"7364","GO_BP","496370_GO_0016331_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM",141,3,0.95035464,0.0870484794554477,0.77608675,0.988501696666667,-1.3426384,0.04413473,-0.77608675,0.95035464,0.84677994,0.8233083
"7365","KEGG_reaction","R00086_ATP_PHOSPHOHYDROLASE_ATP_H2O_ADP_ORTHOPHOSPHATE",6,3,0.95841587,0.0176833151225643,0.5208691,1.0962171,-1.3426058,0.12331081,0.5208691,0.95841587,-1.4251764,0.09380863
"7366","C3_TF_targets","C3_TFT_386_V_CIZ_01",233,3,0.9826389,0.0190933574875304,0.7690558,1.00902286666667,-1.342564,0.015642459,-0.7690558,0.9826389,-0.9154488,0.75941426
"7367","KEGG_pathway","HSA05110_VIBRIO_CHOLERAE_INFECTION",53,3,0.9257028,0.0650342631956137,0.7342056,1.0369028,-1.342551,0.07859079,1.0339518,0.38075313,0.7342056,0.9257028
"7368","GO_MF","490637_GO_0005542_FOLIC_ACID_BINDING",11,3,0.84928715,0.0492634770234055,0.67792344,1.07178181333333,-1.3422896,0.11232449,0.67792344,0.84928715,-1.1951324,0.23684211
"7369","GO_BP","518427_GO_0090287_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS",173,3,0.30567685,0.00290356446515386,1.0597751,1.1552578,-1.3422709,0.039443154,1.0597751,0.30567685,1.0637274,0.28947368
"7370","GO_BP","983737_GO_1903018_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS",34,3,0.9007937,0.194623672288674,0.7279739,0.947344933333333,-1.3420978,0.08869814,-0.7719631,0.8330059,-0.7279739,0.9007937
"7371","GO_MF","507542_GO_0045159_MYOSIN_II_BINDING",5,3,0.4367589,0.0149709458871948,1.0226243,1.2286462,-1.3420253,0.13573883,1.321289,0.16735537,-1.0226243,0.4367589
"7372","C1_Positional","C1_ALL_110_CHR1Q25",73,3,0.9448819,0.120473062566573,0.7357452,0.9771048,-1.3420018,0.06225681,-0.8535674,0.75774133,0.7357452,0.9448819
"7373","KEGG_reaction","R02678_INDOLE_3_ACETALDEHYDE_NAD_OXIDOREDUCTASE_INDOLE_3_ACETALDEHYDE_NAD_H2O_INDOLE_3_ACETATE_NADH_H_",5,3,0.82040817,0.0473720561052953,0.69759566,1.10187862,-1.3418541,0.13144758,0.69759566,0.82040817,-1.2661861,0.20366599
"7374","C2_Chemical_and_genetic_perturbations","C2_CGP_693_FARMER_BREAST_CANCER_APOCRINE_VS_BASAL",326,3,0.31211498,8.15251013808969e-06,1.0434171,1.21186186666667,-1.3418286,0.010729614,1.2503399,0.036363635,-1.0434171,0.31211498
"7375","GO_BP","495922_GO_0015791_POLYOL_TRANSPORT",14,3,0.7560484,0.0877407520416229,0.79124105,1.06967771666667,-1.3417839,0.13416536,-1.0760082,0.34251967,-0.79124105,0.7560484
"7376","GO_BP","500592_GO_0031333_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY",100,3,0.9464286,0.000239728709481663,0.7311603,1.15283843333333,-1.3417774,0.06257822,-0.7311603,0.9464286,-1.3855776,0.013461539
"7377","GO_BP","507275_GO_0044268_MULTICELLULAR_ORGANISMAL_PROTEIN_METABOLIC_PROCESS",5,3,0.9396552,0.0678499323430169,0.57784414,1.02563121333333,-1.341766,0.10344828,0.57784414,0.9396552,-1.1572835,0.29411766
"7378","C7_Immunologic_signatures","C7_ALL_456_GSE17721_CTRL_VS_LPS_6H_BMDM_DN",195,3,1,0.016756508286728,0.6992821,1.01553003333333,-1.3417494,0.026136363,0.6992821,1,1.0055586,0.4091778
"7379","C7_Immunologic_signatures","C7_ALL_1603_GSE3982_EOSINOPHIL_VS_TH1_UP",194,3,0.7034483,0.00537837884907822,0.9242367,1.10483833333333,-1.3416476,0.023446659,0.9242367,0.7034483,-1.0486307,0.310559
"7380","GO_BP","508886_GO_0046638_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",32,3,0.9252525,0.176438191200134,0.7179977,0.97539399,-1.3416194,0.09857143,-0.86656487,0.670412,-0.7179977,0.9252525
"7381","GO_BP","505618_GO_0042482_POSITIVE_REGULATION_OF_ODONTOGENESIS",10,3,0.841785,0.0154931089298277,0.7179581,1.16071266666667,-1.3415139,0.13179572,0.7179581,0.841785,1.422666,0.09148936
"7382","GO_BP","488186_GO_0002313_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE",9,3,0.81349206,0.24494218737394,0.71476114,0.951502166666667,-1.341483,0.14238411,-0.71476114,0.81349206,0.79826236,0.706
"7383","C7_Immunologic_signatures","C7_ALL_1712_GSE3982_NKCELL_VS_TH1_DN",197,3,0.4311111,1.38391772644117e-05,1.0041319,1.22934156666667,-1.341465,0.025229357,1.0041319,0.4311111,-1.3424278,0.014925373
"7384","C2_Chemical_and_genetic_perturbations","C2_CGP_1860_LY_AGING_MIDDLE_UP",13,3,0.6808943,0.0890925018931401,0.82771844,1.07216831333333,-1.3414583,0.13137558,1.0473282,0.39300412,-0.82771844,0.6808943
"7385","GO_BP","499950_GO_0030644_CELLULAR_CHLORIDE_ION_HOMEOSTASIS",5,3,0.46449137,0.0559212260116913,0.9942095,1.1199588,-1.3413767,0.123239435,-1.0242902,0.43286574,-0.9942095,0.46449137
"7386","KEGG_enzyme","1.2.1.3_ALDEHYDE_DEHYDROGENASE_NAD_COA_INDEPENDENT_ALDEHYDE_DEHYDROGENASE_M_METHYLBENZALDEHYDE_DEHYDROGENASE_NAD_ALDEHYDE_DEHYDROGENASE_NAD_DEPENDENT_4_HYDROXYNONENAL_DEHYDROGENASE_NAD_DEPENDENT_ALDEHYDE_DEHYDROGENASE_NAD_LINKED_ALDEHYDE_DEHYDROGENASE_PROPIONALDEHYDE_DEHYDROGENASE_ALDEHYDE_DEHYDROGENASE_NAD_",5,3,0.86720324,0.0518004385250141,0.68170714,1.09082181333333,-1.3413751,0.11663808,0.68170714,0.86720324,-1.2493832,0.23166023
"7387","GO_BP","496013_GO_0015889_COBALAMIN_TRANSPORT",5,3,0.57715434,0.0526035736098959,0.9108206,1.1402748,-1.3413261,0.13769363,-1.1686777,0.29817444,0.9108206,0.57715434
"7388","C3_TF_targets","C3_TFT_8_V_MEF2_01",138,3,0.60393876,1.26142847552459e-05,0.94096774,1.24420511333333,-1.3413218,0.032520324,0.94096774,0.60393876,1.4503258,0.007858546
"7389","C2_BioCarta_Pathways","C2_CP_BIOCARTA_24_BIOCARTA_BIOPEPTIDES_PATHWAY",41,3,0.67368424,0.00335318542773469,0.8809635,1.20306913333333,-1.3412889,0.08039492,0.8809635,0.67368424,-1.386955,0.07042254
"7390","C2_Chemical_and_genetic_perturbations","C2_CGP_8_PARENT_MTOR_SIGNALING_DN",45,3,0.6189591,0.0566360675182313,0.9057163,1.07631213333333,-1.3412675,0.084254146,-0.9057163,0.6189591,-0.9819526,0.47959185
"7391","GO_MF","490632_GO_0005537_MANNOSE_BINDING",16,3,0.13559322,0.000407235589501977,1.3108138,1.35968713333333,-1.3411719,0.11446741,1.3108138,0.13559322,1.4270757,0.06972112
"7392","C2_Chemical_and_genetic_perturbations","C2_CGP_1643_WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2",39,3,0.5603645,0.0320345665760116,0.93136334,1.09986681333333,-1.3410279,0.07507082,0.93136334,0.5603645,1.0272092,0.39558232
"7393","GO_BP","512580_GO_0051705_MULTI_ORGANISM_BEHAVIOR",79,3,0.8574219,0.130200975223856,0.80549794,0.996243013333333,-1.3410273,0.06883117,-0.80549794,0.8574219,-0.8422038,0.8041825
"7394","GO_BP","494953_GO_0010889_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE",12,3,0.7794118,0.18174340642454,0.7634564,1.001589,-1.3409654,0.13256955,0.7634564,0.7794118,-0.9003452,0.60700387
"7395","REACTOME","106365_REACT_16927_ADRENOCEPTORS",9,3,0.4624506,0.0136441178401675,0.9870585,1.22551583333333,-1.3409415,0.14593698,-1.3485475,0.13825758,-0.9870585,0.4624506
"7396","GO_BP","488945_GO_0003151_OUTFLOW_TRACT_MORPHOGENESIS",56,3,0.6448598,0.00139901584423462,0.8967691,1.21021756666667,-1.3408885,0.06693989,-0.8967691,0.6448598,1.3929951,0.051896207
"7397","GO_BP","518240_GO_0090100_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",101,3,0.73655915,0.0190738170222905,0.87653863,1.08431394333333,-1.3408282,0.04071247,-0.87653863,0.73655915,1.035575,0.3889943
"7398","GO_BP","512688_GO_0051817_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION",395,3,0.04684318,9.84086438378171e-08,1.1760924,1.240048,-1.3407589,0.00952381,1.2032927,0.026455026,-1.1760924,0.04684318
"7399","REACTOME","106466_REACT_12002_ARMS_MEDIATED_ACTIVATION",23,3,0.94491524,0.144471076502378,0.64911103,0.984405176666667,-1.3407013,0.11026034,0.64911103,0.94491524,-0.9634032,0.496063
"7400","C1_Positional","C1_ALL_243_CHRXQ27",18,3,0.33535352,0.0134522230499595,1.085345,1.20545376666667,-1.3405778,0.1194487,1.1904385,0.23076923,1.085345,0.33535352
"7401","GO_BP","505894_GO_0042789_MRNA_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER",13,3,0.7112403,0.0648326729429089,0.8126498,1.09411033333333,-1.3405778,0.13289036,-1.1291034,0.29239765,0.8126498,0.7112403
"7402","REACTOME","1183591_REACT_355469_RHO_GTPASES_ACTIVATE_IQGAPS",13,3,0.81782943,0.0512424493210896,0.7414119,1.089157,-1.3405708,0.1130031,1.1854883,0.25155926,0.7414119,0.81782943
"7403","GO_BP","501873_GO_0032647_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION",16,3,0.75,0.00290108816934959,0.7940712,1.22251583333333,-1.3403379,0.11694153,0.7940712,0.75,-1.5331384,0.039772727
"7404","GO_BP","753082_GO_1900087_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE",20,3,0.7628083,0.00902521121753517,0.7877419,1.18195246666667,-1.3403338,0.12863706,-0.7877419,0.7628083,-1.4177817,0.07261411
"7405","REACTOME","105804_REACT_2101_CYCLIN_B2_MEDIATED_EVENTS",5,3,0.9745098,0.0446249960659077,0.55521554,1.07687404666667,-1.3402987,0.1362862,-0.55521554,0.9745098,-1.3351079,0.15841584
"7406","REACTOME","187197_REACT_25201_KINESINS",26,3,0.62954545,0.0320825413808869,0.8756005,1.12062513333333,-1.3402836,0.10319767,0.8756005,0.62954545,-1.1459913,0.25641027
"7407","C6_Oncogenic_signatures","C6_ALL_79_JNK_DN_V1_DN",180,3,0.34949496,0.000631557181944551,1.0365772,1.18480276666667,-1.340141,0.031782065,-1.1776901,0.12583892,-1.0365772,0.34949496
"7408","C3_MicroRNA_targets","C3_MIR_148_TTTGTAG_MIR_520D",329,3,0.9982669,0.00569584086786453,0.7467895,0.944693213333333,-1.3401216,0.0053304904,-0.7467895,0.9982669,0.74716854,0.99806577
"7409","C7_Immunologic_signatures","C7_ALL_305_GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP",199,3,0.44309926,7.9920179982441e-08,1.0105668,1.39153366666667,-1.3401085,0.023917995,1.0105668,0.44309926,-1.8239257,0.001
"7410","C7_Immunologic_signatures","C7_ALL_557_GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDM_UP",198,3,1,0.0565456757327093,0.65499085,0.94766835,-1.3400067,0.027839644,0.65499085,1,-0.8480075,0.8973306
"7411","C7_Immunologic_signatures","C7_ALL_863_GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP",190,3,0.062015504,3.15993722915984e-09,1.2312063,1.32589186666667,-1.3399737,0.03280543,1.2312063,0.062015504,1.4064956,0.001
"7412","GO_MF","489809_GO_0004457_LACTATE_DEHYDROGENASE_ACTIVITY",6,3,0.5302144,0.0601017480845024,0.9262636,1.11605916666667,-1.33994,0.13504823,-1.0819739,0.36489153,-0.9262636,0.5302144
"7413","GO_BP","518134_GO_0085029_EXTRACELLULAR_MATRIX_ASSEMBLY",16,3,0.7672065,0.00163760333021054,0.7879145,1.23127893333333,-1.3399048,0.13829787,-1.5660175,0.023210831,0.7879145,0.7672065
"7414","C2_Chemical_and_genetic_perturbations","C2_CGP_110_PIEPOLI_LGI1_TARGETS_UP",15,3,0.7842324,0.000622211713678278,0.7755267,1.24135786666667,-1.3397963,0.12241653,1.6087506,0.01443299,0.7755267,0.7842324
"7415","GO_BP","513552_GO_0055123_DIGESTIVE_SYSTEM_DEVELOPMENT",138,3,0.39826086,0.000985057551766664,1.028616,1.18330103333333,-1.3397806,0.03452381,-1.028616,0.39826086,1.1815065,0.1321499
"7416","GO_BP","499319_GO_0022401_NEGATIVE_ADAPTATION_OF_SIGNALING_PATHWAY",18,3,0.1889117,0.00242818481574734,1.2256842,1.28441206666667,-1.3396823,0.108895704,-1.2878697,0.15204678,1.2256842,0.1889117
"7417","C7_Immunologic_signatures","C7_ALL_1059_GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP",196,3,0.952809,0.000139776669201318,0.80374336,1.15643662,-1.3395696,0.029411765,0.80374336,0.952809,-1.3259969,0.020920502
"7418","C2_Chemical_and_genetic_perturbations","C2_CGP_510_LUI_THYROID_CANCER_PAX8_PPARG_UP",44,3,0.43927124,0.00337521243133311,0.9972251,1.2170938,-1.33954,0.087016575,-1.3145163,0.10018904,-0.9972251,0.43927124
"7419","GO_BP","506581_GO_0043550_REGULATION_OF_LIPID_KINASE_ACTIVITY",43,3,0.9905123,0.103605268045434,0.5861239,0.973047383333333,-1.3394248,0.08493151,-0.5861239,0.9905123,-0.99359345,0.47
"7420","GO_BP","506677_GO_0043647_INOSITOL_PHOSPHATE_METABOLIC_PROCESS",55,3,0.98585856,0.10791819178532,0.6339707,0.9860574,-1.3394083,0.085872576,-0.9847932,0.48230913,-0.6339707,0.98585856
"7421","GO_BP","495105_GO_0014033_NEURAL_CREST_CELL_DIFFERENTIATION",59,3,0.11965812,1.87827290051407e-06,1.2591631,1.42085593333333,-1.3392806,0.0799458,1.2591631,0.11965812,1.6641241,0.005791506
"7422","GO_BP","515236_GO_0070303_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",40,3,0.5748503,0.0532258253133734,0.9167549,1.0871344,-1.3392701,0.09375,1.0053782,0.44347826,0.9167549,0.5748503
"7423","KEGG_reaction","R04506_3ALPHA_7ALPHA_DIHYDROXY_5BETA_CHOLESTAN_26_AL_NAD_OXIDOREDUCTASE_3ALPHA_7ALPHA_DIHYDROXY_5BETA_CHOLESTAN_26_AL_NAD_H2O_3ALPHA_7ALPHA_DIHYDROXY_5BETA_CHOLESTANATE_NADH_H_",5,3,0.8574219,0.0492626711701886,0.67837554,1.09012961333333,-1.3392423,0.116161615,0.67837554,0.8574219,-1.252771,0.2268431
"7424","GO_BP","487863_GO_0001973_ADENOSINE_RECEPTOR_SIGNALING_PATHWAY",9,3,0.48039216,0.00769999307851838,0.966558,1.23377073333333,-1.3392237,0.1264559,1.3955305,0.105906315,0.966558,0.48039216
"7425","REACTOME","1183589_REACT_355303_RHO_GTPASES_ACTIVATE_CIT",16,3,0.7252066,0.00249752769264235,0.8185855,1.2365222,-1.339064,0.10551948,0.8185855,0.7252066,-1.5519171,0.04158416
"7426","GO_MF","750774_GO_0001222_TRANSCRIPTION_COREPRESSOR_BINDING",8,3,0.6372549,0.059519456597844,0.85837215,1.09266525,-1.3388513,0.12164297,-1.0807723,0.33464566,-0.85837215,0.6372549
"7427","C7_Immunologic_signatures","C7_ALL_631_GSE17721_POLYIC_VS_CPG_16H_BMDM_UP",197,3,1,0.0207333311682707,0.64669514,0.9652175,-1.3386825,0.017084282,-0.64669514,1,-0.91027486,0.7223382
"7428","C2_Chemical_and_genetic_perturbations","C2_CGP_414_LINDGREN_BLADDER_CANCER_CLUSTER_3_DN",224,3,0.95717883,0.0405577571036518,0.81272554,1.01394266333333,-1.3386484,0.024802705,0.81272554,0.95717883,-0.89045405,0.8277311
"7429","KEGG_compound","C14869_TRICHLOROETHANOL_GLUCURONIDE_UROCHLORALIC_ACID_2_2_2_TRICHLOROETHYL_BETA_D_GLUCOPYRANOSIDURONIC_ACID",19,3,0.14263323,6.49322876007617e-11,1.3386378,1.90042946666667,-1.3386378,0.14263323,1.9686432,0.0020408162,2.3940074,0.001
