id	chromosome	start	end	transcript	gene
exon_635843	chr10	15750871	15751084	rna58982	105245110
exon_635844	chr10	15747323	15747549	rna58982	105245110
exon_635869	chr10	17680694	17680892	rna58988	102635124
exon_635870	chr10	17664110	17664192	rna58988	102635124
exon_635871	chr10	17662110	17662208	rna58988	102635124
exon_635872	chr10	17660300	17661838	rna58988	102635124
exon_635873	chr10	17680694	17680892	rna58989	102635124
exon_635874	chr10	17668044	17668131	rna58989	102635124
exon_635875	chr10	17664110	17664192	rna58989	102635124
exon_635876	chr10	17662110	17662208	rna58989	102635124
exon_635877	chr10	17661727	17661838	rna58989	102635124
exon_635878	chr10	17660300	17661600	rna58989	102635124
exon_635879	chr10	17680694	17680892	rna58990	102635124
exon_635880	chr10	17668044	17668131	rna58990	102635124
exon_635881	chr10	17664110	17664192	rna58990	102635124
exon_635882	chr10	17662110	17662208	rna58990	102635124
exon_635883	chr10	17660300	17661838	rna58990	102635124
exon_636181	chr10	18783575	18783688	rna59028	102635639
exon_636182	chr10	18831444	18831493	rna59028	102635639
exon_636183	chr10	18837487	18837997	rna59028	102635639
exon_636197	chr10	18813195	18813678	rna59032	102635639
exon_636198	chr10	18828374	18828515	rna59032	102635639
exon_636199	chr10	18831416	18831493	rna59032	102635639
exon_636200	chr10	18837487	18837997	rna59032	102635639
exon_636201	chr10	18826698	18828515	rna59033	102635639
exon_636202	chr10	18831416	18831493	rna59033	102635639
exon_636203	chr10	18837487	18837997	rna59033	102635639
exon_636204	chr10	18830675	18830760	rna59034	102635639
exon_636205	chr10	18831444	18831493	rna59034	102635639
exon_636206	chr10	18837487	18837997	rna59034	102635639
exon_636701	chr10	20346989	20348155	rna59088	71804
exon_636702	chr10	20348335	20348435	rna59088	71804
exon_636703	chr10	20352824	20352928	rna59088	71804
exon_636704	chr10	20353367	20353479	rna59088	71804
exon_636705	chr10	20354030	20354265	rna59088	71804
exon_636706	chr10	20357255	20357766	rna59088	71804
exon_636707	chr10	20360535	20361662	rna59088	71804
exon_636708	chr10	20347819	20347923	rna59089	71804
exon_636709	chr10	20348335	20348435	rna59089	71804
exon_636710	chr10	20352824	20352928	rna59089	71804
exon_636711	chr10	20353367	20353479	rna59089	71804
exon_636712	chr10	20354030	20354265	rna59089	71804
exon_636713	chr10	20357255	20357766	rna59089	71804
exon_636714	chr10	20360535	20361669	rna59089	71804
exon_636893	chr10	21251788	21252242	rna59105	102636738
exon_636894	chr10	21245950	21246075	rna59105	102636738
exon_636895	chr10	21233057	21233124	rna59105	102636738
exon_636896	chr10	21228529	21229038	rna59105	102636738
exon_636897	chr10	21251788	21252242	rna59106	102636738
exon_636898	chr10	21245950	21246075	rna59106	102636738
exon_636899	chr10	21233025	21233124	rna59106	102636738
exon_636900	chr10	21228529	21229038	rna59106	102636738
exon_637317	chr10	22361865	22361931	rna59165	56554
exon_637318	chr10	22362271	22362361	rna59165	56554
exon_637319	chr10	22362688	22362805	rna59165	56554
exon_637320	chr10	22370866	22371114	rna59165	56554
exon_637321	chr10	22371367	22371630	rna59165	56554
exon_637322	chr10	22372189	22372358	rna59165	56554
exon_637323	chr10	22373777	22374143	rna59165	56554
exon_637324	chr10	22361894	22361909	rna59166	56554
exon_637325	chr10	22362271	22362361	rna59166	56554
exon_637326	chr10	22362688	22362805	rna59166	56554
exon_637327	chr10	22370866	22371114	rna59166	56554
exon_637328	chr10	22371367	22371630	rna59166	56554
exon_637329	chr10	22372189	22372358	rna59166	56554
exon_637330	chr10	22373777	22374139	rna59166	56554
exon_637422	chr10	22813365	22813920	rna59190	100038582
exon_637423	chr10	22814048	22814116	rna59190	100038582
exon_637424	chr10	22814962	22815122	rna59190	100038582
exon_637425	chr10	22815732	22816374	rna59190	100038582
exon_637426	chr10	22821759	22821942	rna59190	100038582
exon_637427	chr10	22813365	22813681	rna59191	100038582
exon_637428	chr10	22814048	22814116	rna59191	100038582
exon_637429	chr10	22814962	22815122	rna59191	100038582
exon_637430	chr10	22815732	22816374	rna59191	100038582
exon_637431	chr10	22821759	22821942	rna59191	100038582
exon_637432	chr10	22813366	22814116	rna59192	100038582
exon_637433	chr10	22814962	22815122	rna59192	100038582
exon_637434	chr10	22815732	22816374	rna59192	100038582
exon_637435	chr10	22821759	22821942	rna59192	100038582
exon_637842	chr10	24223517	24223867	rna59246	59012
exon_637843	chr10	24244240	24244386	rna59246	59012
exon_637844	chr10	24252463	24252630	rna59246	59012
exon_637845	chr10	24252932	24253015	rna59246	59012
exon_637846	chr10	24279366	24279545	rna59246	59012
exon_637847	chr10	24279843	24279945	rna59246	59012
exon_637848	chr10	24281418	24281584	rna59246	59012
exon_637849	chr10	24282563	24282754	rna59246	59012
exon_637850	chr10	24284756	24284815	rna59246	59012
exon_637851	chr10	24287007	24287149	rna59246	59012
exon_637852	chr10	24300156	24300324	rna59246	59012
exon_637853	chr10	24301465	24302783	rna59246	59012
exon_637955	chr10	24551577	24553523	rna59267	102639883
exon_637956	chr10	24556983	24557054	rna59267	102639883
exon_637957	chr10	24561079	24561217	rna59267	102639883
exon_637958	chr10	24569352	24570366	rna59267	102639883
exon_637959	chr10	24551577	24553523	rna59268	102639883
exon_637960	chr10	24556983	24557054	rna59268	102639883
exon_637961	chr10	24561079	24561362	rna59268	102639883
exon_637962	chr10	24551577	24553523	rna59269	102639883
exon_637963	chr10	24554482	24554584	rna59269	102639883
exon_637964	chr10	24556983	24557438	rna59269	102639883
exon_637965	chr10	24551577	24553523	rna59270	102639883
exon_637966	chr10	24556983	24557438	rna59270	102639883
exon_637967	chr10	24554217	24554584	rna59271	102639883
exon_637968	chr10	24556983	24557438	rna59271	102639883
exon_638347	chr10	25299122	25299211	rna59314	105245123
exon_638348	chr10	25301195	25301233	rna59314	105245123
exon_638349	chr10	25301724	25301761	rna59314	105245123
exon_638350	chr10	25303514	25303555	rna59314	105245123
exon_638351	chr10	25304439	25304536	rna59314	105245123
exon_638352	chr10	25305692	25306436	rna59314	105245123
exon_638353	chr10	25299142	25299215	rna59315	105245123
exon_638354	chr10	25301195	25301233	rna59315	105245123
exon_638355	chr10	25301724	25301761	rna59315	105245123
exon_638356	chr10	25303514	25303555	rna59315	105245123
exon_638357	chr10	25304439	25304798	rna59315	105245123
exon_638896	chr10	26078836	26079408	rna59362	77220
exon_638897	chr10	26078138	26078319	rna59362	77220
exon_638898	chr10	25991182	25994385	rna59362	77220
exon_638899	chr10	26078138	26078222	rna59363	77220
exon_638900	chr10	26037628	26037696	rna59363	77220
exon_638901	chr10	25991182	25994385	rna59363	77220
exon_638902	chr10	26017505	26017526	rna59364	77220
exon_638903	chr10	25991182	25994385	rna59364	77220
exon_638904	chr10	25995192	25996499	rna59365	77220
exon_638905	chr10	25991182	25994385	rna59365	77220
exon_638906	chr10	26078138	26079052	rna59366	77220
exon_638907	chr10	25991186	25994385	rna59366	77220
exon_640125	chr10	28985992	28986306	rna59432	67719
exon_640126	chr10	28983928	28984014	rna59432	67719
exon_640127	chr10	28982421	28982605	rna59432	67719
exon_640128	chr10	28981486	28981586	rna59432	67719
exon_640129	chr10	28973850	28974088	rna59432	67719
exon_640130	chr10	28972288	28972679	rna59432	67719
exon_640230	chr10	29535232	29535867	rna59452	72780
exon_640231	chr10	29506388	29506579	rna59452	72780
exon_640232	chr10	29504581	29504727	rna59452	72780
exon_640233	chr10	29499932	29500129	rna59452	72780
exon_640234	chr10	29453106	29454329	rna59452	72780
exon_640516	chr10	31608384	31609725	rna59489	268291
exon_640517	chr10	31534663	31534896	rna59489	268291
exon_640518	chr10	31517384	31517548	rna59489	268291
exon_640519	chr10	31505773	31505974	rna59489	268291
exon_640520	chr10	31503751	31503822	rna59489	268291
exon_640521	chr10	31501887	31502731	rna59489	268291
exon_640591	chr10	33624136	33624905	rna59496	215890
exon_640592	chr10	33595744	33595918	rna59496	215890
exon_640593	chr10	33543382	33543492	rna59496	215890
exon_640594	chr10	33528323	33528543	rna59496	215890
exon_640595	chr10	33512286	33513346	rna59496	215890
exon_640596	chr10	33624136	33624600	rna59497	215890
exon_640597	chr10	33622544	33623058	rna59497	215890
exon_640598	chr10	33595744	33595918	rna59497	215890
exon_640599	chr10	33543382	33543492	rna59497	215890
exon_640600	chr10	33528323	33528543	rna59497	215890
exon_640601	chr10	33512334	33513346	rna59497	215890
exon_640607	chr10	33786667	33786704	rna59499	215895
exon_640608	chr10	33781974	33782125	rna59499	215895
exon_640609	chr10	33779631	33779839	rna59499	215895
exon_640610	chr10	33778177	33778303	rna59499	215895
exon_640611	chr10	33777170	33777264	rna59499	215895
exon_640612	chr10	33768171	33768357	rna59499	215895
exon_640613	chr10	33766424	33766545	rna59499	215895
exon_640614	chr10	33781974	33782115	rna59500	215895
exon_640615	chr10	33779631	33779839	rna59500	215895
exon_640616	chr10	33778177	33778303	rna59500	215895
exon_640617	chr10	33777170	33777264	rna59500	215895
exon_640618	chr10	33768171	33768357	rna59500	215895
exon_640619	chr10	33766424	33766545	rna59500	215895
exon_640716	chr10	34019366	34019616	rna59512	66521
exon_640717	chr10	34012072	34012137	rna59512	66521
exon_640718	chr10	34008993	34009123	rna59512	66521
exon_640719	chr10	34002424	34002567	rna59512	66521
exon_640720	chr10	34001658	34001790	rna59512	66521
exon_640721	chr10	34001137	34001199	rna59512	66521
exon_640722	chr10	33996555	33996848	rna59512	66521
exon_640759	chr10	34297343	34297412	rna59521	102633007
exon_640760	chr10	34230907	34231074	rna59521	102633007
exon_640761	chr10	34230214	34230391	rna59521	102633007
exon_640762	chr10	34297343	34297405	rna59522	102633007
exon_640763	chr10	34230907	34231071	rna59522	102633007
exon_640764	chr10	34230214	34230391	rna59522	102633007
exon_640765	chr10	34233407	34233452	rna59523	102633007
exon_640766	chr10	34231319	34231403	rna59523	102633007
exon_640767	chr10	34230907	34231074	rna59523	102633007
exon_640768	chr10	34230214	34230391	rna59523	102633007
exon_640769	chr10	34233407	34233445	rna59524	102633007
exon_640770	chr10	34230907	34231074	rna59524	102633007
exon_640771	chr10	34230214	34230391	rna59524	102633007
exon_641418	chr10	39935551	39937085	rna59606	102634208
exon_641419	chr10	39938219	39938904	rna59606	102634208
exon_641420	chr10	39939162	39939423	rna59606	102634208
exon_641421	chr10	39940188	39940282	rna59606	102634208
exon_641422	chr10	39942895	39943017	rna59606	102634208
exon_641427	chr10	39986382	39986646	rna59608	215928
exon_641428	chr10	39975098	39975266	rna59608	215928
exon_641429	chr10	39973592	39973708	rna59608	215928
exon_641430	chr10	39958061	39960490	rna59608	215928
exon_641431	chr10	39986382	39986646	rna59609	215928
exon_641432	chr10	39975098	39975266	rna59609	215928
exon_641433	chr10	39973592	39973708	rna59609	215928
exon_641434	chr10	39968153	39969973	rna59609	215928
exon_641435	chr10	39986382	39986646	rna59610	215928
exon_641436	chr10	39975098	39975266	rna59610	215928
exon_641437	chr10	39973592	39973708	rna59610	215928
exon_641438	chr10	39968153	39971152	rna59610	215928
exon_641508	chr10	40239794	40241647	rna59623	102634482
exon_641509	chr10	40241678	40242282	rna59623	102634482
exon_641510	chr10	40239794	40241137	rna59624	102634482
exon_641511	chr10	40241198	40242282	rna59624	102634482
exon_641512	chr10	40239794	40241047	rna59625	102634482
exon_641513	chr10	40241078	40242282	rna59625	102634482
exon_641533	chr10	40301749	40302188	rna59630	11702
exon_641534	chr10	40294717	40294803	rna59630	11702
exon_641535	chr10	40294181	40294307	rna59630	11702
exon_641536	chr10	40293164	40293266	rna59630	11702
exon_641537	chr10	40291994	40292036	rna59630	11702
exon_641538	chr10	40290378	40290615	rna59630	11702
exon_641539	chr10	40290118	40290273	rna59630	11702
exon_641540	chr10	40287458	40289469	rna59630	11702
exon_641591	chr10	40464674	40465406	rna59635	102634715
exon_641592	chr10	40465469	40466627	rna59635	102634715
exon_641593	chr10	40464674	40465376	rna59636	102634715
exon_641594	chr10	40465419	40466627	rna59636	102634715
exon_641595	chr10	40464674	40465354	rna59637	102634715
exon_641596	chr10	40465419	40466627	rna59637	102634715
exon_643166	chr10	42758515	42758660	rna59755	102636919
exon_643167	chr10	42746041	42746129	rna59755	102636919
exon_643168	chr10	42740031	42740845	rna59755	102636919
exon_643169	chr10	42754411	42754557	rna59756	102636919
exon_643170	chr10	42746041	42746129	rna59756	102636919
exon_643171	chr10	42740031	42740845	rna59756	102636919
exon_643172	chr10	42749041	42749434	rna59757	102636919
exon_643173	chr10	42746041	42746129	rna59757	102636919
exon_643174	chr10	42740031	42740845	rna59757	102636919
exon_643430	chr10	43675768	43678242	rna59805	105245139
exon_643431	chr10	43681001	43681264	rna59805	105245139
exon_643432	chr10	43675768	43677609	rna59806	105245139
exon_643433	chr10	43678076	43678242	rna59806	105245139
exon_643434	chr10	43681001	43681264	rna59806	105245139
exon_643452	chr10	43825898	43825986	rna59813	71018
exon_643453	chr10	43826448	43827008	rna59813	71018
exon_643454	chr10	43830791	43830910	rna59813	71018
exon_643455	chr10	43832671	43832859	rna59813	71018
exon_643456	chr10	43832940	43833304	rna59813	71018
exon_643457	chr10	43825898	43825986	rna59814	71018
exon_643458	chr10	43830791	43830910	rna59814	71018
exon_643459	chr10	43832671	43832859	rna59814	71018
exon_643460	chr10	43832940	43833304	rna59814	71018
exon_643461	chr10	43825898	43825986	rna59815	71018
exon_643462	chr10	43832671	43832859	rna59815	71018
exon_643463	chr10	43832940	43833304	rna59815	71018
exon_643717	chr10	45289305	45289575	rna59853	78977
exon_643718	chr10	45314561	45315279	rna59853	78977
exon_643719	chr10	45316431	45316539	rna59853	78977
exon_643720	chr10	45317699	45318450	rna59853	78977
exon_643721	chr10	45289384	45289575	rna59854	78977
exon_643722	chr10	45314561	45314908	rna59854	78977
exon_643723	chr10	45315068	45315279	rna59854	78977
exon_643724	chr10	45316431	45316539	rna59854	78977
exon_643725	chr10	45317699	45318449	rna59854	78977
exon_644304	chr10	50108321	50108416	rna59900	105245149
exon_644305	chr10	50103110	50103224	rna59900	105245149
exon_644306	chr10	50057034	50057086	rna59900	105245149
exon_644307	chr10	50115961	50116140	rna59901	105245149
exon_644308	chr10	50103110	50103224	rna59901	105245149
exon_644309	chr10	50091996	50092086	rna59901	105245149
exon_644310	chr10	50108321	50108416	rna59902	105245149
exon_644311	chr10	50103110	50103224	rna59902	105245149
exon_644312	chr10	50091996	50092086	rna59902	105245149
exon_644313	chr10	50203273	50203324	rna59903	102639285
exon_644314	chr10	50205172	50205312	rna59903	102639285
exon_644315	chr10	50252139	50252189	rna59903	102639285
exon_644316	chr10	50203273	50203324	rna59904	102639285
exon_644317	chr10	50205172	50205312	rna59904	102639285
exon_644318	chr10	50207134	50207459	rna59904	102639285
exon_644319	chr10	50203289	50203324	rna59905	102639285
exon_644320	chr10	50204135	50204174	rna59905	102639285
exon_644321	chr10	50205118	50205312	rna59905	102639285
exon_644322	chr10	50207134	50207459	rna59905	102639285
exon_644596	chr10	51590259	51590592	rna59932	77296
exon_644597	chr10	51590061	51590169	rna59932	77296
exon_644598	chr10	51587195	51587303	rna59932	77296
exon_644599	chr10	51585414	51585590	rna59932	77296
exon_644600	chr10	51590265	51590460	rna59933	77296
exon_644601	chr10	51590061	51590169	rna59933	77296
exon_644602	chr10	51587195	51587303	rna59933	77296
exon_644603	chr10	51585450	51585590	rna59933	77296
exon_644604	chr10	51631238	51631614	rna59934	210198
exon_644605	chr10	51628249	51628552	rna59934	210198
exon_644606	chr10	51626956	51627267	rna59934	210198
exon_644607	chr10	51620898	51621110	rna59934	210198
exon_644608	chr10	51616583	51616706	rna59934	210198
exon_644609	chr10	51614688	51615979	rna59934	210198
exon_644610	chr10	51631238	51631458	rna59935	210198
exon_644611	chr10	51628249	51628552	rna59935	210198
exon_644612	chr10	51626431	51627267	rna59935	210198
exon_644613	chr10	51620898	51621110	rna59935	210198
exon_644614	chr10	51616583	51616706	rna59935	210198
exon_644615	chr10	51614823	51615979	rna59935	210198
exon_644844	chr10	52690501	52691169	rna59957	215085
exon_644845	chr10	52933092	52933267	rna59957	215085
exon_644846	chr10	53021844	53021971	rna59957	215085
exon_644847	chr10	53062451	53062610	rna59957	215085
exon_644848	chr10	53073454	53073610	rna59957	215085
exon_644849	chr10	53077897	53077949	rna59957	215085
exon_644850	chr10	53089338	53089492	rna59957	215085
exon_644851	chr10	53108148	53111622	rna59957	215085
exon_645600	chr10	58307973	58308637	rna60045	105245180
exon_645601	chr10	58310457	58310699	rna60045	105245180
exon_645602	chr10	58312048	58312852	rna60045	105245180
exon_645603	chr10	58307973	58308637	rna60046	105245180
exon_645604	chr10	58312048	58312852	rna60046	105245180
exon_645605	chr10	58310026	58310699	rna60047	105245180
exon_645606	chr10	58312048	58312852	rna60047	105245180
exon_645607	chr10	58310026	58310699	rna60048	105245180
exon_645608	chr10	58312048	58312156	rna60048	105245180
exon_645609	chr10	58312255	58312852	rna60048	105245180
exon_645857	chr10	58696745	58696792	rna60070	103505
exon_645858	chr10	58697859	58697934	rna60070	103505
exon_645859	chr10	58701366	58701505	rna60070	103505
exon_645860	chr10	58701796	58701859	rna60070	103505
